chr	start	end	length	abs_summit	pileup	#NAME?	fold_enrichment	#NAME?	name
chr1	267459998	267460426	429	267460198	24	13.84754	5.92985	10.20137	o2_peak_324
chr1	267624047	267624510	464	267624287	52	46.91563	13.84923	42.74576	o2_peak_325
chr1	268219318	268219637	320	268219472	31	18.93807	6.87159	15.17102	o2_peak_326
chr1	269003444	269003731	288	269003630	19	9.80727	4.86356	6.29089	o2_peak_327
chr1	269948192	269948552	361	269948365	45	34.89229	10.52254	30.86889	o2_peak_328
chr1	270686880	270687260	381	270687096	19	13.95575	7.10364	10.30639	o2_peak_329
chr1	271341877	271342245	369	271342063	18	12.3489	6.42463	8.74435	o2_peak_330
chr1	271830491	271830915	425	271830681	36	28.77163	10.22256	24.83523	o2_peak_331
chr1	271836911	271837268	358	271837083	25	15.6691	6.6056	11.97188	o2_peak_332
chr1	271968739	271969102	364	271968912	60	46.28373	11.27756	42.1215	o2_peak_333
chr1	272404463	272404789	327	272404630	38	18.80821	5.67512	15.04268	o2_peak_334
chr1	273903161	273903524	364	273903288	17	7.73556	4.14209	4.32014	o2_peak_335
chr1	274048774	274049260	487	274049042	106	97.82375	17.29426	93.11727	o2_peak_336
chr1	274153358	274153900	543	274153632	137	173.55441	35.06051	168.02837	o2_peak_337
chr1	274189294	274189799	506	274189532	101	125.43734	30.5924	120.44099	o2_peak_338
chr1	274269271	274269718	448	274269483	71	77.61613	21.26383	73.11696	o2_peak_339
chr1	275016819	275017083	265	275016947	16	9.61593	5.30506	6.11119	o2_peak_340
chr1	275426381	275426782	402	275426586	36	38.90568	15.75559	34.83051	o2_peak_341
chr1	275537070	275537520	451	275537291	45	40.77309	13.28007	36.67707	o2_peak_342
chr1	276185538	276185913	376	276185718	28	23.30888	9.80602	19.45799	o2_peak_343
chr1	277319673	277320166	494	277319928	89	95.76685	22.16561	91.08459	o2_peak_344
chr1	277382225	277382612	388	277382404	29	13.78633	5.09042	10.14205	o2_peak_345
chr1	278658766	278659095	330	278658918	32	28.13786	11.15857	24.20903	o2_peak_346
chr1	279979955	279980219	265	279980071	13	7.89708	4.88259	4.47168	o2_peak_347
chr1	280292051	280292550	500	280292305	119	147.30605	32.00748	142.05707	o2_peak_348
chr1	280409991	280410282	292	280410122	20	15.02082	7.45882	11.34246	o2_peak_349
chr1	280893797	280894223	427	280893976	21	18.41358	9.16477	14.65833	o2_peak_350
chr1	281343629	281344125	497	281343876	61	57.75095	15.75183	53.45991	o2_peak_351
chr1	281400217	281400546	330	281400366	25	11.15308	4.58689	7.5878	o2_peak_352
chr1	281701792	281702103	312	281701938	15	7.03017	4.06499	3.65747	o2_peak_353
chr1	282391951	282392382	432	282392150	57	60.87197	18.86295	56.54815	o2_peak_354
chr1	282964852	282965153	302	282964990	29	18.00315	6.86253	14.25485	o2_peak_355
chr1	283527297	283527561	265	283527427	12	8.1813	5.24553	4.74339	o2_peak_356
chr1	283972370	283972697	328	283972549	30	14.59056	5.2601	10.92315	o2_peak_357
chr1	284101176	284101650	475	284101413	72	62.31282	14.1758	57.97258	o2_peak_358
chr1	285022300	285022625	326	285022442	19	15.18783	7.8244	11.50345	o2_peak_359
chr1	286275346	286275622	277	286275485	18	9.87062	5.06785	6.35284	o2_peak_360
chr1	286306551	286306834	284	286306705	20	10.25883	4.92054	6.72687	o2_peak_361
chr1	286476409	286476801	393	286476618	31	26.1498	10.40715	22.25128	o2_peak_362
chr1	287618477	287619002	526	287618720	96	96.17345	19.73656	91.48444	o2_peak_363
chr1	287767694	287768107	414	287767899	24	22.5079	10.64567	18.67075	o2_peak_364
chr1	288253597	288254012	416	288253803	21	15.44557	7.43905	11.75384	o2_peak_365
chr1	288465885	288466176	292	288466015	27	16.98071	6.80898	13.25597	o2_peak_366
chr1	288664178	288664604	427	288664387	64	61.76705	16.51401	57.43202	o2_peak_367
chr1	288728337	288728852	516	288728585	134	145.34477	24.95853	140.11888	o2_peak_368
chr1	290082670	290082980	311	290082813	21	13.91935	6.59836	10.27081	o2_peak_369
chr1	290791527	290791791	265	290791662	14	10.17023	6.05253	6.6432	o2_peak_370
chr1	292395946	292396231	286	292396083	22	10.40379	4.6798	6.86459	o2_peak_371
chr1	293128085	293128359	275	293128230	21	9.63117	4.47633	6.12366	o2_peak_372
chr1	293626194	293626594	401	293626364	44	42.69484	14.63505	38.57381	o2_peak_373
chr1	293971935	293972201	267	293972081	16	10.39305	5.74835	6.85633	o2_peak_374
chr1	294626112	294626376	265	294626264	17	9.41949	5.00903	5.92207	o2_peak_375
chr1	295343500	295343854	355	295343682	31	26.31371	10.49568	22.41294	o2_peak_376
chr1	296925718	296926209	492	296925969	53	59.48764	19.91357	55.17779	o2_peak_377
chr1	298197015	298197497	483	298197255	124	152.06918	31.75771	146.76424	o2_peak_378
chr1	299063422	299063852	431	299063631	57	45.6648	11.80124	41.50987	o2_peak_379
chr1	300076125	300076503	379	300076304	26	13.66914	5.49368	10.02828	o2_peak_380
chr1	300179388	300179736	349	300179585	28	16.22719	6.26226	12.52044	o2_peak_381
chr1	300820855	300821172	318	300821001	19	11.17784	5.56559	7.61152	o2_peak_382
chr10	1537394	1537853	460	1537624	58	46.84346	12.00471	42.67414	o2_peak_383
chr10	1717575	1717893	319	1717707	22	15.98396	7.48014	12.28131	o2_peak_384
chr10	2768673	2768961	289	2768801	15	9.91657	5.68291	6.39786	o2_peak_385
chr10	3064246	3064705	460	3064482	62	75.86387	24.64685	71.38142	o2_peak_386
chr10	3135570	3135907	338	3135663	14	7.06935	4.23532	3.69541	o2_peak_387
chr10	3997811	3998098	288	3997942	17	11.4977	6.16607	7.91982	o2_peak_388
chr10	4419314	4419589	276	4419443	40	11.75894	3.48476	8.17701	o2_peak_389
chr10	4678853	4679192	340	4679021	14	8.96825	5.32773	5.48914	o2_peak_390
chr10	4684832	4685181	350	4684993	27	18.98107	7.79182	15.21168	o2_peak_391
chr10	5225205	5225877	673	5225456	63	25.64891	5.02189	21.76028	o2_peak_392
chr10	5873930	5874260	331	5874099	30	19.83635	7.49127	16.05287	o2_peak_393
chr10	6976460	6976826	367	6976657	59	43.89753	10.6338	39.76299	o2_peak_394
chr10	8166840	8167318	479	8167081	75	60.96157	12.89574	56.63605	o2_peak_395
chr10	8360546	8361043	498	8360747	47	55.4365	20.43968	51.16921	o2_peak_396
chr10	9219921	9220218	298	9220065	19	11.98635	5.99851	8.39245	o2_peak_397
chr10	10062993	10063276	284	10063141	18	10.28769	5.28731	6.75436	o2_peak_398
chr10	11319727	11320065	339	11319901	19	10.24106	5.08123	6.70936	o2_peak_399
chr10	11606708	11607224	517	11606937	39	43.29032	17.03307	39.16496	o2_peak_400
chr10	14008630	14008899	270	14008766	12	8.1813	5.24553	4.74339	o2_peak_401
chr10	14329003	14329465	463	14329225	51	47.48903	14.47052	43.31286	o2_peak_402
chr10	14769746	14770042	297	14769886	21	11.97614	5.58936	8.38328	o2_peak_403
chr10	14983585	14983877	293	14983757	12	7.92284	5.08586	4.49485	o2_peak_404
chr10	15924241	15924560	320	15924389	22	10.40379	4.6798	6.86459	o2_peak_405
chr10	16225568	16225842	275	16225699	11	5.59506	3.83794	2.36045	o2_peak_406
chr10	16377340	16377635	296	16377510	15	9.45121	5.41022	5.95021	o2_peak_407
chr10	17424148	17424612	465	17424389	87	83.79111	17.90534	79.22852	o2_peak_408
chr10	19350972	19351358	387	19351108	27	7.72514	3.1712	4.31097	o2_peak_409
chr10	20818151	20818761	611	20818442	52	55.00634	17.92134	50.74649	o2_peak_410
chr10	21026506	21026892	387	21026695	38	27.03142	8.86867	23.11997	o2_peak_411
chr10	22269842	22270116	275	22269984	21	9.63117	4.47633	6.12366	o2_peak_412
chr10	22982842	22983171	330	22983021	20	15.02082	7.45882	11.34246	o2_peak_413
chr10	23240510	23240898	389	23240717	34	33.94949	13.69269	29.93812	o2_peak_414
chr10	24587473	24587745	273	24587591	16	7.7977	4.31905	4.37436	o2_peak_415
chr10	24928585	24929001	417	24928786	25	19.83962	8.7916	16.05484	o2_peak_416
chr10	26490993	26491364	372	26491176	16	12.89622	7.23905	9.27521	o2_peak_417
chr10	27063057	27063408	352	27063241	34	20.91997	7.12144	17.11582	o2_peak_418
chr10	28978353	28978846	494	28978594	102	127.57079	31.13451	122.5538	o2_peak_419
chr10	30526225	30526698	474	30526476	56	60.81758	19.2739	56.49479	o2_peak_420
chr10	30846961	30847371	411	30847153	41	27.91297	8.54573	23.98866	o2_peak_421
chr10	31426286	31426620	335	31426453	24	18.71502	8.45346	14.95377	o2_peak_422
chr10	31586801	31587329	529	31587067	160	212.83749	40.90393	206.91142	o2_peak_423
chr10	31829294	31829767	474	31829523	88	93.67084	21.64284	89.00838	o2_peak_424
chr10	32355521	32355990	470	32355756	73	72.36562	17.99517	67.92155	o2_peak_425
chr10	32963055	32963536	482	32963265	50	54.06302	18.28269	49.81203	o2_peak_426
chr10	33083815	33084260	446	33084017	37	34.98515	13.13396	30.96115	o2_peak_427
chr10	33174332	33174653	322	33174480	27	16.98071	6.80898	13.25597	o2_peak_428
chr10	33957581	33957922	342	33957753	38	14.76033	4.41703	11.0885	o2_peak_429
chr10	36156264	36156568	305	36156423	11	7.15293	4.79188	3.77675	o2_peak_430
chr10	38230943	38231382	440	38231143	43	43.79977	15.628	39.66564	o2_peak_431
chr10	39247995	39248395	401	39248195	61	35.21372	7.50439	31.18593	o2_peak_432
chr10	40135751	40136040	290	40135880	19	11.17784	5.56559	7.61152	o2_peak_433
chr10	40338228	40338606	379	40338446	14	8.72632	5.18446	5.25698	o2_peak_434
chr10	41676283	41676636	354	41676467	23	13.25325	5.83627	9.62206	o2_peak_435
chr10	42175208	42175496	289	42175341	17	6.37893	3.4954	3.06169	o2_peak_436
chr10	42752646	42752910	265	42752808	16	9.10557	5.02063	5.62091	o2_peak_437
chr10	42764257	42764672	416	42764455	74	59.76999	12.72606	55.45793	o2_peak_438
chr10	45135443	45135724	282	45135560	20	13.60642	6.66114	9.96808	o2_peak_439
chr10	45584089	45584426	338	45584258	25	19.36186	8.52774	15.58665	o2_peak_440
chr10	46006283	46006668	386	46006482	27	19.43411	8.02345	15.6586	o2_peak_441
chr10	46322001	46322281	281	46322138	18	12.80528	6.68686	9.19321	o2_peak_442
chr10	52371011	52371329	319	52371141	15	7.03017	4.06499	3.65747	o2_peak_443
chr10	53607971	53608391	421	53608170	42	29.06143	8.79297	25.12108	o2_peak_444
chr10	54478268	54478714	447	54478492	67	65.84277	17.2762	61.4654	o2_peak_445
chr10	54479148	54479667	520	54479383	73	74.16281	18.80057	69.70029	o2_peak_446
chr10	56828421	56828762	342	56828582	31	13.28448	4.65651	9.65251	o2_peak_447
chr10	56927871	56928293	423	56928090	28	26.23092	11.46167	22.33049	o2_peak_448
chr10	57715504	57715851	348	57715692	19	16.34678	8.51653	12.63411	o2_peak_449
chr10	58469548	58470108	561	58469815	53	64.92838	22.99464	60.56168	o2_peak_450
chr10	61222607	61222951	345	61222767	32	12.23755	4.2034	8.63627	o2_peak_451
chr10	63554637	63555093	457	63554867	65	72.70273	21.46474	68.25596	o2_peak_452
chr10	63638596	63638894	299	63638729	48	15.3477	3.84488	11.66088	o2_peak_453
chr10	63919570	63919930	361	63919716	21	11.97614	5.58936	8.38328	o2_peak_454
chr10	63945770	63946159	390	63945942	42	34.41398	11.16053	30.39652	o2_peak_455
chr10	64856465	64856735	271	64856596	13	5.94624	3.76022	2.6745	o2_peak_456
chr10	65321495	65322038	544	65321772	100	134.59735	35.87337	129.49545	o2_peak_457
chr10	65912187	65912490	304	65912359	21	13.91935	6.59836	10.27081	o2_peak_458
chr10	68465161	68465441	281	68465280	18	7.47221	3.88527	4.07581	o2_peak_459
chr10	69755913	69756182	270	69756046	20	11.32651	5.45049	7.75538	o2_peak_460
chr10	70058955	70059450	496	70059189	71	95.0124	30.65622	90.33653	o2_peak_461
chr10	70067916	70068219	304	70068050	35	25.13358	8.75441	21.24945	o2_peak_462
chr10	70589427	70589853	427	70589663	43	28.99247	8.54432	25.05274	o2_peak_463
chr10	70883014	70883343	330	70883273	11	7.66105	5.10992	4.24923	o2_peak_464
chr10	72361059	72361344	286	72361268	19	7.73365	3.88378	4.31833	o2_peak_465
chr10	72425228	72425612	385	72425432	82	49.94795	8.46235	45.74281	o2_peak_466
chr10	72446089	72446715	627	72446408	169	207.79146	34.58986	201.91664	o2_peak_467
chr10	72954461	72954756	296	72954626	23	14.93839	6.6787	11.26178	o2_peak_468
chr10	76659257	76659644	388	76659463	44	31.0678	9.15614	27.09603	o2_peak_469
chr10	79343930	79344194	265	79344052	9	5.71782	4.2113	2.47081	o2_peak_470
chr10	79386319	79386692	374	79386478	33	23.01709	8.26805	19.1711	o2_peak_471
chr10	79424549	79425029	481	79424799	98	104.84571	22.51278	100.06711	o2_peak_472
chr10	79497183	79497468	286	79497334	18	12.3489	6.42463	8.74435	o2_peak_473
chr10	79856277	79856566	290	79856431	15	10.88234	6.25952	7.32733	o2_peak_474
chr10	81680269	81680728	460	81680515	67	69.35977	18.92299	64.94769	o2_peak_475
chr10	82944867	82945366	500	82945113	101	65.14445	9.45597	60.77644	o2_peak_476
chr10	83268644	83268920	277	83268777	18	15.17409	8.09071	11.49038	o2_peak_477
chr10	84452112	84452760	649	84452492	94	113.16018	28.05644	108.29462	o2_peak_478
chr10	84698138	84698509	372	84698320	34	15.57978	5.09305	11.88598	o2_peak_479
chr10	84780147	84780474	328	84780310	24	22.5079	10.64567	18.67075	o2_peak_480
chr10	85346721	85347113	393	85346920	18	14.07712	7.43318	10.42155	o2_peak_481
chr10	85545760	85546115	356	85545934	36	15.83617	4.94402	12.13744	o2_peak_482
chr10	87001745	87002011	267	87001909	14	6.64169	4.00094	3.30828	o2_peak_483
chr10	88523032	88523296	265	88523161	16	10.39305	5.74835	6.85633	o2_peak_484
chr10	88792986	88793286	301	88793122	27	18.98107	7.79182	15.21168	o2_peak_485
chr10	90553917	90554190	274	90554079	15	9.45121	5.41022	5.95021	o2_peak_486
chr10	90618440	90618737	298	90618580	20	13.91006	6.82969	10.26263	o2_peak_487
chr10	91802096	91802381	286	91802240	22	13.53635	6.1775	9.89903	o2_peak_488
chr10	91898677	91899047	371	91898855	20	12.94286	6.29844	9.31858	o2_peak_489
chr10	92673438	92673927	490	92673682	92	86.03382	17.19366	81.45087	o2_peak_490
chr10	93256278	93256573	296	93256442	12	7.1562	4.61736	3.77873	o2_peak_491
chr10	94602974	94603313	340	94603183	45	32.13871	9.35961	28.15047	o2_peak_492
chr10	94892016	94892312	297	94892142	23	7.7771	3.49238	4.35856	o2_peak_493
chr10	94981595	94981897	303	94981731	16	4.81799	2.88457	1.72097	o2_peak_494
chr10	95222240	95222573	334	95222402	24	15.17503	6.57723	11.49122	o2_peak_495
chr10	96398191	96398486	296	96398341	22	10.40379	4.6798	6.86459	o2_peak_496
chr10	97927842	97928149	308	97927998	21	12.85213	6.03503	9.23759	o2_peak_497
chr10	98377850	98378168	319	98378026	18	9.40434	4.82717	5.90829	o2_peak_498
chr10	99882605	99882967	363	99882788	23	21.23883	10.21984	17.42576	o2_peak_499
chr10	105072777	105073069	293	105072929	26	13.66914	5.49368	10.02828	o2_peak_500
chr10	107964451	107964802	352	107964639	31	15.40843	5.42978	11.71851	o2_peak_501
chr10	108392949	108393361	413	108393178	30	17.18497	6.30756	13.45401	o2_peak_502
chr10	108964550	108965063	514	108964819	102	87.33501	14.98813	82.73811	o2_peak_503
chr10	109396307	109396656	350	109396476	32	30.80877	12.65348	26.84105	o2_peak_504
chr10	109912373	109912768	396	109912544	24	15.63577	6.80954	11.94109	o2_peak_505
chr10	111157801	111158065	265	111158012	29	5.46423	2.41712	2.24947	o2_peak_506
chr10	111444487	111444766	280	111444606	12	5.89212	3.86894	2.62586	o2_peak_507
chr10	111607633	111608197	565	111607926	94	93.38944	19.32962	88.73072	o2_peak_508
chr10	112397989	112398438	450	112398197	67	68.52012	18.52196	64.11646	o2_peak_509
chr10	113378198	113378493	296	113378339	14	9.77038	5.80935	6.25569	o2_peak_510
chr10	113812007	113812477	471	113812239	38	35.02749	12.7916	31.00324	o2_peak_511
chr10	113944604	113945027	424	113944817	68	67.21413	17.53026	62.82196	o2_peak_512
chr10	114257800	114258119	320	114257995	25	10.71477	4.4117	7.16532	o2_peak_513
chr10	114683452	114683725	274	114683572	19	9.80727	4.86356	6.29089	o2_peak_514
chr10	114833110	114833499	390	114833297	46	46.53607	15.89251	42.37222	o2_peak_515
chr10	114947706	114948155	450	114947917	50	44.18582	13.23691	40.04945	o2_peak_516
chr10	115458653	115459101	449	115458877	30	20.64779	7.87591	16.84645	o2_peak_517
chr10	116574326	116574816	491	116574596	35	27.47767	9.87551	23.55903	o2_peak_518
chr10	116884959	116885378	420	116885148	43	34.05008	10.69983	30.03774	o2_peak_519
chr10	117454406	117454977	572	117454648	100	101.79453	20.55044	97.04829	o2_peak_520
chr10	118084780	118085085	306	118084931	13	7.64693	4.73394	4.24139	o2_peak_521
chr10	121770957	121771302	346	121771149	34	17.93982	5.93883	14.19426	o2_peak_522
chr10	122876041	122876472	432	122876278	61	58.48935	16.09193	54.19085	o2_peak_523
chr10	123629760	123630099	340	123629928	25	16.92719	7.23526	13.20431	o2_peak_524
chr10	124137183	124137449	267	124137310	16	6.07043	3.45899	2.77826	o2_peak_525
chr10	126603195	126603469	275	126603286	15	5.42588	3.25552	2.21725	o2_peak_526
chr10	129944147	129944540	394	129944347	29	20.17976	7.89267	16.3861	o2_peak_527
chr10	131066794	131067098	305	131066962	22	11.67132	5.26127	8.09077	o2_peak_528
chr10	133795964	133796403	440	133796180	34	31.71571	12.43137	27.7359	o2_peak_529
chr10	134669270	134669534	265	134669424	15	5.4596	3.2718	2.24487	o2_peak_530
chr10	134830515	134830834	320	134830694	26	16.63457	6.85967	12.91475	o2_peak_531
chr10	135548187	135548604	418	135548403	32	28.13786	11.15857	24.20903	o2_peak_532
chr10	135658877	135659343	467	135659076	56	49.83047	13.86114	45.62822	o2_peak_533
chr10	135829002	135829383	382	135829176	31	13.28448	4.65651	9.65251	o2_peak_534
chr10	136066889	136067217	329	136067027	29	16.28438	6.10409	12.57485	o2_peak_535
chr10	136109600	136109931	332	136109773	23	11.19459	4.88327	7.62574	o2_peak_536
chr10	136737246	136737528	283	136737395	25	15.0845	6.32263	11.4048	o2_peak_537
chr10	137452568	137452883	316	137452755	29	17.14619	6.4782	13.41752	o2_peak_538
chr10	137530846	137531110	265	137531023	13	9.66801	5.96157	6.15621	o2_peak_539
chr10	138496302	138496590	289	138496439	26	13.66914	5.49368	10.02828	o2_peak_540
chr10	139031186	139031558	373	139031353	20	13.41066	6.55331	9.77456	o2_peak_541
chr10	139472985	139473379	395	139473171	48	45.293	14.47122	41.14396	o2_peak_542
chr10	139802370	139802691	322	139802536	21	11.97614	5.58936	8.38328	o2_peak_543
chr10	140268939	140269377	439	140269168	19	11.17784	5.56559	7.61152	o2_peak_544
chr10	140278508	140279064	557	140278723	17	14.02351	7.66488	10.37001	o2_peak_545
chr10	140773896	140774232	337	140774069	23	14.84544	6.63085	11.17214	o2_peak_546
chr10	140788704	140789164	461	140788923	30	25.69589	10.48229	21.80586	o2_peak_547
chr10	141038155	141038512	358	141038341	33	23.70901	8.59323	19.85405	o2_peak_548
chr10	141111068	141111460	393	141111260	29	19.43759	7.53288	15.66197	o2_peak_549
chr10	141909452	141909928	477	141909681	95	72.70876	12.22807	68.26173	o2_peak_550
chr10	142245549	142245995	447	142245805	48	41.11255	12.44902	37.01046	o2_peak_551
chr10	142598279	142598607	329	142598487	9	4.4096	3.38139	1.38398	o2_peak_552
chr10	143360533	143360975	443	143360766	79	73.11718	16.27758	68.66396	o2_peak_553
chr10	144350958	144351312	355	144351135	26	25.0963	11.49732	21.21316	o2_peak_554
chr10	144884134	144884524	391	144884333	51	61.73093	22.14299	57.39759	o2_peak_555
chr10	145779558	145779822	265	145779704	20	8.87749	4.27286	5.40294	o2_peak_556
chr10	146366132	146366407	276	146366298	20	11.09864	5.3353	7.5347	o2_peak_557
chr10	147032601	147032880	280	147032730	18	11.73382	6.07673	8.15213	o2_peak_558
chr10	147248613	147248957	345	147248795	28	27.74769	12.34897	23.82569	o2_peak_559
chr10	147325521	147325875	355	147325682	17	13.88387	7.58035	10.23742	o2_peak_560
chr10	147861212	147861545	334	147861404	18	10.89069	5.61129	7.33501	o2_peak_561
chr10	147862377	147862652	276	147862501	17	10.61292	5.66296	7.06931	o2_peak_562
chr10	148364579	148365057	479	148364807	114	135.59775	29.06533	130.4847	o2_peak_563
chr10	148419770	148420058	289	148419911	25	15.25268	6.4034	11.56722	o2_peak_564
chr10	148809055	148809454	400	148809229	44	9.78535	2.86985	6.2704	o2_peak_565
chr10	149051522	149051944	423	149051736	42	28.95471	8.7492	25.01541	o2_peak_566
chr10	149436660	149437234	575	149436959	86	107.78863	29.41805	102.97828	o2_peak_567
