Type	chr	start	stop	q-value	mean_methylation_difference	#CpGs	p(MWU)	p(2D KS)	POP A	POP B	Compare
CG	4	65388679	65389182	4.00E-31	0.54267	13	3.60E-14	9.20E-37	0.69089	0.14822	Teosinte/Landrace
CG	4	87969935	87970028	6.10E-11	0.425978	8	4.50E-14	1.40E-16	0.7151	0.28912	Teosinte/Landrace
CG	4	87970104	87970503	3.40E-67	0.586064	31	4.00E-14	7.90E-73	0.9184	0.33233	Teosinte/Landrace
CG	4	92493268	92493475	9.00E-09	0.456015	8	4.80E-14	2.10E-14	0.92597	0.46996	Teosinte/Landrace
CG	4	93176337	93176733	1.50E-61	0.764296	16	3.90E-14	3.50E-67	0.89133	0.12704	Teosinte/Landrace
CG	4	93322560	93322708	2.70E-36	0.618106	11	4.10E-14	6.30E-42	0.6889	0.070793	Teosinte/Landrace
CG	4	94141985	94142241	1.60E-43	0.853787	9	4.70E-14	3.80E-49	0.85553	0.0017402	Teosinte/Landrace
CG	4	94224483	94225128	1.20E-71	0.550459	25	4.30E-14	2.70E-77	0.61929	0.068832	Teosinte/Landrace
CG	4	94292391	94292461	6.50E-07	0.44482	8	4.10E-14	1.50E-12	0.78288	0.33806	Teosinte/Landrace
CG	4	99232457	99232783	1.40E-36	0.645028	12	4.10E-14	3.40E-42	0.91224	0.26721	Teosinte/Landrace
CG	4	101149170	101149942	1.80E-104	0.455497	44	6.20E-14	4.10E-110	0.55485	0.099349	Teosinte/Landrace
CG	4	101157502	101157594	5.20E-34	0.661249	10	5.00E-14	1.20E-39	0.73919	0.077937	Teosinte/Landrace
CG	4	102884408	102884676	4.60E-20	0.541412	9	4.00E-14	1.10E-25	0.59522	0.053803	Teosinte/Landrace
CG	4	103084453	103084557	1.60E-40	0.620778	9	4.60E-14	3.60E-46	0.63924	0.018461	Teosinte/Landrace
CG	4	103197772	103198181	3.30E-52	0.732951	15	5.30E-14	7.60E-58	0.83862	0.10566	Teosinte/Landrace
CG	4	106360260	106360532	1.30E-10	0.450546	8	4.60E-14	3.00E-16	0.81882	0.36827	Teosinte/Landrace
CG	4	108617260	108617612	1.20E-78	0.899164	16	5.00E-14	2.90E-84	0.90174	0.0025722	Teosinte/Landrace
CG	4	112126598	112127117	3.90E-51	0.778319	12	3.30E-14	9.00E-57	0.78379	0.0054721	Teosinte/Landrace
CG	4	113720061	113720642	1.70E-91	0.560831	32	2.70E-14	4.00E-97	0.66687	0.10604	Teosinte/Landrace
CG	4	117197430	117197981	1.90E-98	0.437287	37	7.10E-14	4.40E-104	0.59798	0.16069	Teosinte/Landrace
CG	4	118650174	118650625	7.60E-103	0.917165	21	4.60E-14	1.80E-108	0.92548	0.0083114	Teosinte/Landrace
CG	4	119448403	119448591	2.10E-48	0.869875	10	3.60E-14	4.80E-54	0.92458	0.054708	Teosinte/Landrace
CG	4	119528166	119528402	1.20E-19	0.425735	9	4.90E-14	2.80E-25	0.4477	0.021969	Teosinte/Landrace
CG	4	119846559	119846814	1.20E-21	0.631293	9	4.70E-14	2.70E-27	0.92073	0.28944	Teosinte/Landrace
CG	4	127389097	127389358	4.80E-51	0.536936	20	3.20E-14	1.10E-56	0.61636	0.079429	Teosinte/Landrace
CG	4	157571725	157572168	3.70E-40	0.442695	17	4.80E-14	8.60E-46	0.79426	0.35157	Teosinte/Landrace
CG	4	161345315	161345771	6.10E-116	0.458379	42	6.70E-14	1.40E-121	0.49064	0.032256	Teosinte/Landrace
CG	4	161346711	161347025	3.60E-78	0.547721	23	4.10E-14	8.30E-84	0.58181	0.034085	Teosinte/Landrace
CG	4	177032686	177032867	1.30E-19	0.529597	9	4.60E-14	3.10E-25	0.93461	0.40501	Teosinte/Landrace
CG	4	214752405	214752612	1.20E-27	0.737159	8	4.50E-14	2.70E-33	0.8779	0.14074	Teosinte/Landrace
CG	4	214775771	214775964	1.40E-46	0.691632	14	3.80E-14	3.30E-52	0.90259	0.21096	Teosinte/Landrace
CG	4	221540077	221540318	6.40E-58	0.912443	12	3.70E-14	1.50E-63	0.91843	0.0059911	Teosinte/Landrace
CG	4	221879135	221879306	4.10E-19	0.404909	12	4.10E-14	9.60E-25	0.89497	0.49006	Teosinte/Landrace
CG	4	225047967	225048171	9.70E-33	0.785773	8	4.30E-14	2.20E-38	0.93981	0.15404	Teosinte/Landrace
CG	5	790269	790443	1.60E-19	0.413483	11	4.40E-14	3.70E-25	0.61142	0.19793	Teosinte/Landrace
CG	5	1957636	1958035	4.90E-41	0.485701	14	3.80E-14	1.10E-46	0.49133	0.0056325	Teosinte/Landrace
CG	5	5151449	5152246	3.00E-62	0.455143	34	5.10E-14	6.90E-68	0.84545	0.39031	Teosinte/Landrace
CG	5	14616712	14617082	5.70E-69	0.673162	20	4.40E-14	1.30E-74	0.75362	0.080455	Teosinte/Landrace
CG	5	21322981	21323356	1.60E-53	0.413317	25	5.00E-14	3.80E-59	0.52182	0.10851	Teosinte/Landrace
CG	5	39737066	39737820	1.10E-106	0.440242	54	6.70E-14	2.70E-112	0.88489	0.44465	Teosinte/Landrace
CG	5	65708622	65708791	3.80E-10	0.469186	9	4.40E-14	8.80E-16	0.58164	0.11245	Teosinte/Landrace
CG	5	68208174	68208338	5.10E-44	0.650281	12	5.80E-14	1.20E-49	0.91809	0.26781	Teosinte/Landrace
CG	5	73220282	73220524	4.90E-55	0.892472	11	5.00E-14	1.10E-60	0.89535	0.0028778	Teosinte/Landrace
CG	5	99775651	99776092	5.90E-57	0.530602	27	3.10E-14	1.40E-62	0.56581	0.035208	Teosinte/Landrace
CG	5	101561716	101562143	4.90E-49	0.440799	18	4.90E-14	1.10E-54	0.45038	0.0095817	Teosinte/Landrace
CG	5	101592328	101592487	5.70E-24	0.423003	17	4.80E-14	1.30E-29	0.4757	0.052699	Teosinte/Landrace
CG	5	107851989	107852151	1.00E-14	0.554614	8	4.60E-14	2.40E-20	0.90384	0.34923	Teosinte/Landrace
CG	5	111323277	111323746	1.00E-57	0.438028	32	5.20E-14	2.40E-63	0.56849	0.13047	Teosinte/Landrace
CG	5	114207351	114208161	8.40E-134	0.85741	30	3.70E-14	1.90E-139	0.92096	0.063548	Teosinte/Landrace
CG	5	118698609	118698812	3.60E-36	0.529312	11	4.80E-14	8.40E-42	0.53364	0.004329	Teosinte/Landrace
CG	5	122216351	122216843	1.50E-80	0.432798	25	3.70E-14	3.60E-86	0.43668	0.0038792	Teosinte/Landrace
CG	5	123320861	123321383	4.20E-102	0.751188	27	4.30E-14	9.80E-108	0.89967	0.14848	Teosinte/Landrace
CG	5	127637963	127638144	1.20E-28	0.483007	16	5.40E-14	2.90E-34	0.5234	0.04039	Teosinte/Landrace
CG	5	140075043	140075174	1.50E-19	0.559974	9	4.20E-14	3.60E-25	0.75645	0.19647	Teosinte/Landrace
CG	5	152440772	152441208	3.20E-29	0.611547	11	4.50E-14	7.40E-35	0.94069	0.32914	Teosinte/Landrace
CG	5	152448059	152448247	6.90E-15	0.57925	8	4.20E-14	1.60E-20	0.75931	0.18006	Teosinte/Landrace
CG	5	189750889	189751317	3.30E-147	0.877542	29	1.70E-14	7.60E-153	0.90971	0.032169	Teosinte/Landrace
CG	5	189792077	189792600	3.20E-57	0.570621	21	5.30E-14	7.60E-63	0.87558	0.30496	Teosinte/Landrace
CG	5	201554297	201554389	1.40E-35	0.807	9	3.70E-14	3.20E-41	0.94711	0.14011	Teosinte/Landrace
CG	5	222686973	222687134	2.80E-27	0.701641	8	4.60E-14	6.50E-33	0.915	0.21336	Teosinte/Landrace
CG	6	5816991	5817195	7.70E-36	0.784588	9	4.90E-14	1.80E-41	0.8738	0.089207	Teosinte/Landrace
CG	6	30060336	30060531	1.70E-36	0.633359	13	4.60E-14	3.90E-42	0.87839	0.24504	Teosinte/Landrace
CG	6	50381470	50382096	2.00E-43	0.406682	30	5.00E-14	4.80E-49	0.59013	0.18345	Teosinte/Landrace
CG	6	55586563	55586683	4.30E-10	0.472103	9	4.40E-14	9.90E-16	0.8978	0.4257	Teosinte/Landrace
CG	6	56516438	56516678	2.40E-70	0.525924	21	4.80E-14	5.50E-76	0.61087	0.08495	Teosinte/Landrace
CG	6	56524826	56525000	1.60E-44	0.491183	17	3.60E-14	3.70E-50	0.53459	0.043409	Teosinte/Landrace
CG	6	85894323	85894499	3.50E-13	0.4563	8	4.40E-14	8.10E-19	0.84817	0.39187	Teosinte/Landrace
CG	6	90999895	91000137	1.10E-44	0.450948	19	3.10E-14	2.50E-50	0.86229	0.41135	Teosinte/Landrace
CG	6	91034482	91034576	3.10E-43	0.713233	11	3.70E-14	7.10E-49	0.91604	0.20281	Teosinte/Landrace
CG	6	91067521	91067813	7.00E-81	0.431277	31	2.80E-14	1.60E-86	0.61519	0.18392	Teosinte/Landrace
CG	6	93495790	93496066	2.70E-47	0.4069	26	3.20E-14	6.30E-53	0.45316	0.04626	Teosinte/Landrace
CG	6	95549365	95549763	1.70E-87	0.760282	19	4.20E-14	3.90E-93	0.76968	0.0093991	Teosinte/Landrace
CG	6	95556580	95556786	2.90E-78	0.797431	16	4.70E-14	6.80E-84	0.80668	0.0092538	Teosinte/Landrace
CG	6	125644410	125644677	1.80E-47	0.556501	20	5.80E-14	4.20E-53	0.88058	0.32408	Teosinte/Landrace
CG	6	132205527	132205669	3.00E-13	0.43503	10	4.20E-14	7.10E-19	0.93844	0.50341	Teosinte/Landrace
CG	6	153152220	153152473	4.60E-70	0.879007	14	5.50E-14	1.10E-75	0.887	0.0079906	Teosinte/Landrace
CG	6	163833436	163834347	0.00E+00	0.88597	80	0.00E+00	0.00E+00	0.93142	0.045445	Teosinte/Landrace
CG	7	2601236	2601505	3.40E-36	0.469977	18	4.30E-14	8.00E-42	0.90784	0.43786	Teosinte/Landrace
CG	7	47231456	47231721	7.90E-19	0.580175	10	4.90E-14	1.80E-24	0.90867	0.32849	Teosinte/Landrace
CG	7	49768268	49768435	1.80E-31	0.41794	13	4.10E-14	4.10E-37	0.56735	0.14941	Teosinte/Landrace
CG	7	50319197	50319387	8.60E-07	0.41081	9	4.70E-13	2.00E-12	0.71682	0.30601	Teosinte/Landrace
CG	7	53754949	53755099	3.50E-22	0.464662	10	4.30E-14	8.00E-28	0.54351	0.078843	Teosinte/Landrace
CG	7	54886749	54886966	3.10E-33	0.443108	15	3.70E-14	7.20E-39	0.45884	0.015731	Teosinte/Landrace
CG	7	59492433	59492779	1.40E-24	0.533802	14	4.70E-14	3.20E-30	0.85604	0.32224	Teosinte/Landrace
CG	7	59872733	59872950	1.50E-38	0.405131	18	4.20E-14	3.50E-44	0.40986	0.0047274	Teosinte/Landrace
CG	7	61306224	61306502	2.00E-17	0.407399	17	4.90E-14	4.70E-23	0.71855	0.31115	Teosinte/Landrace
CG	7	64110435	64110571	2.60E-06	0.462275	8	4.20E-14	6.00E-12	0.6689	0.20663	Teosinte/Landrace
CG	7	64772257	64772634	2.60E-15	0.498756	11	4.10E-14	6.10E-21	0.86309	0.36434	Teosinte/Landrace
CG	7	65559513	65560060	1.80E-82	0.450932	42	5.00E-14	4.10E-88	0.51531	0.064377	Teosinte/Landrace
CG	7	67411637	67411779	7.80E-11	0.453468	8	4.50E-14	1.80E-16	0.94251	0.48904	Teosinte/Landrace
CG	7	70977267	70977740	1.90E-65	0.708974	17	3.40E-14	4.40E-71	0.71951	0.010534	Teosinte/Landrace
CG	7	73117587	73117914	1.90E-16	0.45396	14	4.40E-14	4.30E-22	0.91054	0.45658	Teosinte/Landrace
CG	7	73977750	73977896	7.60E-44	0.812319	9	3.90E-14	1.80E-49	0.83151	0.019193	Teosinte/Landrace
CG	7	75744226	75744413	3.40E-22	0.539197	13	3.90E-14	8.00E-28	0.87396	0.33476	Teosinte/Landrace
CG	7	78545324	78545861	1.90E-55	0.786103	15	3.10E-14	4.40E-61	0.90117	0.11507	Teosinte/Landrace
CG	7	88809617	88810169	5.20E-58	0.50589	31	3.20E-14	1.20E-63	0.8717	0.36581	Teosinte/Landrace
CG	7	96334735	96334831	3.70E-10	0.431255	9	4.70E-14	8.60E-16	0.93313	0.50188	Teosinte/Landrace
CG	7	105731265	105731405	5.80E-25	0.652639	8	4.40E-14	1.40E-30	0.92549	0.27286	Teosinte/Landrace
CG	7	107645492	107645775	1.30E-52	0.826546	10	3.00E-14	3.00E-58	0.82819	0.0016429	Teosinte/Landrace
CG	7	121654423	121654605	2.30E-61	0.409046	15	5.00E-14	5.50E-67	0.41493	0.0058798	Teosinte/Landrace
CG	7	127260382	127260661	2.60E-69	0.77899	17	3.70E-14	6.10E-75	0.79234	0.013346	Teosinte/Landrace
CG	7	139919596	139919957	1.90E-56	0.447475	25	5.60E-14	4.50E-62	0.70441	0.25693	Teosinte/Landrace
CG	7	147359717	147360048	1.00E-55	0.9053	11	3.10E-14	2.40E-61	0.91076	0.0054574	Teosinte/Landrace
CG	7	158296602	158296778	3.20E-11	0.43364	9	4.00E-14	7.50E-17	0.92304	0.4894	Teosinte/Landrace
CG	7	161670208	161670368	1.60E-23	0.569113	8	3.90E-14	3.70E-29	0.61886	0.049748	Teosinte/Landrace
CG	7	181813708	181813841	1.10E-56	0.857888	11	5.20E-14	2.60E-62	0.86312	0.0052331	Teosinte/Landrace
CG	8	6513616	6514086	2.10E-55	0.452256	20	3.40E-14	5.00E-61	0.5037	0.051446	Teosinte/Landrace
CG	8	8001285	8001556	2.40E-07	0.449667	8	4.40E-14	5.50E-13	0.90804	0.45837	Teosinte/Landrace
CG	8	14278954	14279230	5.80E-76	0.853351	16	5.60E-14	1.40E-81	0.91152	0.058172	Teosinte/Landrace
CG	8	29000343	29000868	3.40E-46	0.852191	10	4.90E-14	7.80E-52	0.88895	0.036759	Teosinte/Landrace
CG	8	31656844	31657452	3.30E-217	0.900165	43	2.90E-14	7.60E-223	0.91934	0.019175	Teosinte/Landrace
CG	8	31665559	31665785	3.90E-43	0.460089	14	4.10E-14	9.10E-49	0.89895	0.43886	Teosinte/Landrace
CG	8	47994866	47995279	3.10E-60	0.514926	17	5.50E-14	7.30E-66	0.53322	0.018298	Teosinte/Landrace
CG	8	57885096	57885263	6.50E-49	0.507225	17	4.40E-14	1.50E-54	0.6003	0.093072	Teosinte/Landrace
CG	8	61603681	61604030	2.00E-35	0.560054	12	3.70E-14	4.50E-41	0.63708	0.077024	Teosinte/Landrace
CG	8	70995966	70996090	2.60E-18	0.420964	12	4.60E-14	6.00E-24	0.88635	0.46539	Teosinte/Landrace
CG	8	81175304	81175465	4.30E-28	0.635175	8	4.60E-14	1.00E-33	0.74665	0.11148	Teosinte/Landrace
CG	8	98058247	98058449	7.70E-93	0.928392	18	5.00E-14	1.80E-98	0.93049	0.0020974	Teosinte/Landrace
CG	8	100003204	100003326	6.00E-34	0.79456	8	4.90E-14	1.40E-39	0.88175	0.087191	Teosinte/Landrace
CG	8	107889578	107890515	3.60E-52	0.4389	31	5.50E-14	8.30E-58	0.81289	0.37399	Teosinte/Landrace
CG	8	108360885	108361069	1.80E-14	0.408195	13	4.30E-14	4.30E-20	0.89874	0.49055	Teosinte/Landrace
CG	8	112803035	112803199	4.50E-41	0.726841	11	5.50E-14	1.00E-46	0.77622	0.049381	Teosinte/Landrace
CG	8	140859854	140860043	5.30E-50	0.718072	12	5.00E-14	1.20E-55	0.85371	0.13564	Teosinte/Landrace
CG	8	143118314	143118478	2.40E-07	0.403634	8	4.60E-14	5.70E-13	0.87286	0.46922	Teosinte/Landrace
CG	8	152692010	152692171	9.10E-47	0.754087	10	4.90E-14	2.10E-52	0.75409	7.06E-08	Teosinte/Landrace
CG	8	153704481	153704727	8.50E-30	0.618027	10	4.90E-14	2.00E-35	0.66171	0.043687	Teosinte/Landrace
CG	8	156693522	156693775	7.80E-48	0.572091	13	4.60E-14	1.80E-53	0.5782	0.0061138	Teosinte/Landrace
CG	8	160892366	160892480	6.30E-51	0.890991	10	5.60E-14	1.50E-56	0.89926	0.0082678	Teosinte/Landrace
CG	8	168304720	168305113	3.00E-43	0.456368	22	5.30E-14	7.10E-49	0.58287	0.1265	Teosinte/Landrace
CG	8	172434924	172435230	5.80E-53	0.521132	26	3.50E-14	1.30E-58	0.78243	0.2613	Teosinte/Landrace
CG	9	1715193	1715397	2.60E-31	0.689694	8	4.50E-14	6.00E-37	0.70856	0.018867	Teosinte/Landrace
CG	9	1780076	1780268	7.60E-54	0.601152	12	3.10E-14	1.80E-59	0.60898	0.0078319	Teosinte/Landrace
CG	9	1840325	1840577	2.70E-44	0.7986	9	3.90E-14	6.30E-50	0.80869	0.010092	Teosinte/Landrace
CG	9	14534662	14534972	1.60E-57	0.657706	16	3.30E-14	3.60E-63	0.84579	0.18808	Teosinte/Landrace
CG	9	16491373	16492020	7.60E-118	0.824987	26	6.20E-14	1.80E-123	0.83963	0.014642	Teosinte/Landrace
CG	9	17292545	17293231	2.20E-228	0.90306	45	3.80E-14	5.20E-234	0.92303	0.019973	Teosinte/Landrace
CG	9	17829524	17830050	5.20E-46	0.513788	28	5.00E-14	1.20E-51	0.90309	0.38931	Teosinte/Landrace
CG	9	17847851	17848356	2.60E-55	0.534362	31	3.70E-14	6.10E-61	0.92899	0.39463	Teosinte/Landrace
CG	9	21143670	21143950	1.20E-17	0.406896	9	4.70E-14	2.80E-23	0.421	0.014107	Teosinte/Landrace
CG	9	24408596	24408883	1.50E-57	0.409232	28	3.10E-14	3.50E-63	0.49333	0.084094	Teosinte/Landrace
CG	9	24909651	24909886	5.20E-39	0.805967	10	4.00E-14	1.20E-44	0.93309	0.12712	Teosinte/Landrace
CG	9	36520573	36521365	6.90E-192	0.832444	43	1.10E-14	1.60E-197	0.92615	0.093706	Teosinte/Landrace
CG	9	36521393	36521442	4.70E-15	0.429235	8	4.60E-14	1.10E-20	0.90044	0.47121	Teosinte/Landrace
CG	9	59070159	59070470	1.10E-30	0.426386	16	3.70E-14	2.50E-36	0.43115	0.0047653	Teosinte/Landrace
CG	9	72645063	72645284	6.80E-35	0.701492	10	4.90E-14	1.60E-40	0.83221	0.13072	Teosinte/Landrace
CG	9	95196721	95196900	1.40E-40	0.884191	9	4.60E-14	3.20E-46	0.90231	0.01812	Teosinte/Landrace
CG	9	104245134	104245726	4.40E-56	0.717786	18	4.50E-14	1.00E-61	0.90954	1.92E-01	Teosinte/Landrace
CG	9	108982381	108982494	2.20E-41	0.733187	10	3.80E-14	5.00E-47	0.74829	0.015098	Teosinte/Landrace
CG	9	111695647	111695982	1.50E-87	0.879102	18	4.50E-14	3.60E-93	0.90637	0.027273	Teosinte/Landrace
CG	9	119871479	119871887	1.30E-28	0.464474	24	4.70E-14	3.00E-34	0.89719	0.43271	Teosinte/Landrace
CG	9	120515784	120515999	4.20E-11	0.485545	8	3.00E-12	9.90E-17	0.88011	0.39457	Teosinte/Landrace
CG	9	133662206	133662355	1.40E-98	0.613832	19	5.80E-14	3.20E-104	0.62122	0.0073905	Teosinte/Landrace
CG	9	133669809	133670165	6.80E-161	0.820012	34	5.70E-14	1.60E-166	0.84176	0.021749	Teosinte/Landrace
CG	9	153247877	153248123	1.30E-14	0.448049	13	4.00E-14	3.10E-20	0.87122	0.42317	Teosinte/Landrace
CG	10	2743424	2743806	2.80E-59	0.421942	26	5.50E-14	6.50E-65	0.49493	0.072987	Teosinte/Landrace
CG	10	4042027	4042207	2.10E-47	0.586814	12	5.40E-14	4.80E-53	0.8445	0.25769	Teosinte/Landrace
CG	10	4726515	4726772	7.90E-86	0.587846	25	7.00E-14	1.80E-91	0.63213	0.044282	Teosinte/Landrace
CG	10	5087896	5088143	5.40E-66	0.533311	23	4.80E-14	1.30E-71	0.59975	0.066438	Teosinte/Landrace
CG	10	7350955	7351438	1.30E-25	0.528831	8	3.90E-14	3.10E-31	0.9176	0.38877	Teosinte/Landrace
CG	10	15452311	15452535	3.30E-27	0.4688	15	4.50E-14	7.60E-33	0.70074	0.23194	Teosinte/Landrace
CG	10	16935347	16935535	6.50E-12	0.437645	10	4.00E-14	1.50E-17	0.88395	0.4463	Teosinte/Landrace
CG	10	18516343	18516718	3.60E-56	0.536266	23	5.40E-14	8.50E-62	0.54436	0.0080918	Teosinte/Landrace
CG	10	32816289	32816455	3.20E-27	0.664272	10	4.60E-14	7.50E-33	0.87313	0.20886	Teosinte/Landrace
CG	10	33047253	33047411	5.60E-19	0.508445	8	4.40E-14	1.30E-24	0.68309	0.17465	Teosinte/Landrace
CG	10	35751961	35752046	1.20E-17	0.601837	9	4.30E-14	2.70E-23	0.87819	0.27635	Teosinte/Landrace
CG	10	37362677	37362962	6.90E-40	0.430726	20	4.00E-14	1.60E-45	0.53146	0.10073	Teosinte/Landrace
CG	10	42146563	42146779	3.00E-105	0.900283	20	1.40E-14	7.10E-111	0.92709	0.026804	Teosinte/Landrace
CG	10	45784139	45784642	8.10E-16	0.451098	14	4.40E-14	1.90E-21	0.81968	0.36858	Teosinte/Landrace
CG	10	50876863	50876960	3.80E-28	0.406051	8	5.00E-14	8.70E-34	0.43057	0.024516	Teosinte/Landrace
CG	10	52261758	52261860	1.60E-46	0.911814	9	5.10E-14	3.80E-52	0.92667	0.014859	Teosinte/Landrace
CG	10	101502184	101502310	7.20E-33	0.780454	8	4.20E-14	1.70E-38	0.88025	0.099796	Teosinte/Landrace
CG	10	105266571	105267131	1.70E-116	0.8693	25	4.20E-14	4.00E-122	0.88959	0.020286	Teosinte/Landrace
CG	10	110857401	110857614	3.30E-09	0.50706	8	4.50E-14	7.60E-15	0.86807	0.36101	Teosinte/Landrace
CG	10	128124654	128124796	1.80E-08	0.431439	8	4.30E-14	4.10E-14	0.90063	0.46919	Teosinte/Landrace
CG	10	149049794	149050062	3.00E-53	0.577242	17	3.10E-14	6.90E-59	0.5972	0.019954	Teosinte/Landrace
CG	10	149762997	149763180	5.00E-19	0.458399	8	3.80E-14	1.20E-24	0.61017	0.15177	Teosinte/Landrace
CG	10	150830278	150830388	1.80E-25	0.769242	8	4.10E-14	4.20E-31	0.91883	0.14959	Teosinte/Landrace
CG	1	176352	177236	2.30E-48	0.417977	54	4.90E-14	2.00E-54	0.90159	0.48361	Teosinte/Maize
CG	1	180304	181274	1.60E-97	0.459074	81	0.00E+00	1.40E-103	0.85822	0.39915	Teosinte/Maize
CG	1	209303	209725	4.80E-136	0.857535	32	5.00E-14	4.20E-142	0.92833	0.070799	Teosinte/Maize
CG	1	210119	210619	1.40E-123	0.688249	36	3.60E-14	1.30E-129	0.75066	0.062407	Teosinte/Maize
CG	1	214744	215498	1.80E-103	0.6217	31	6.00E-14	1.60E-109	0.91455	0.29285	Teosinte/Maize
CG	1	262589	263454	1.80E-287	0.890685	64	1.00E+00	1.60E-293	0.89703	0.0063497	Teosinte/Maize
CG	1	277368	278291	4.70E-134	0.443112	69	2.80E-14	4.20E-140	0.44961	0.0064976	Teosinte/Maize
CG	1	279433	280346	3.70E-96	0.503329	44	5.80E-14	3.30E-102	0.52032	0.016993	Teosinte/Maize
CG	1	1920869	1922082	1.70E-70	0.646496	32	3.50E-14	1.50E-76	0.92461	0.27811	Teosinte/Maize
CG	1	2022624	2023008	1.00E-13	0.439696	8	4.40E-14	9.20E-20	0.72998	0.29028	Teosinte/Maize
CG	1	2774255	2774852	3.70E-65	0.566502	22	4.30E-14	3.30E-71	0.57738	0.010874	Teosinte/Maize
CG	1	3036285	3036820	2.80E-39	0.401805	25	4.60E-14	2.50E-45	0.58358	0.18178	Teosinte/Maize
CG	1	6383131	6383620	6.60E-08	0.426608	8	4.10E-14	5.90E-14	0.58834	0.16173	Teosinte/Maize
CG	1	8057438	8057723	1.70E-32	0.712932	10	4.20E-14	1.50E-38	0.79031	0.077379	Teosinte/Maize
CG	1	11986133	11986536	9.10E-05	0.448919	8	4.30E-14	8.10E-11	0.87189	0.42297	Teosinte/Maize
CG	1	14206620	14207147	2.20E-11	0.522519	11	4.90E-14	2.00E-17	0.87992	0.3574	Teosinte/Maize
CG	1	14256032	14256580	9.80E-54	0.623147	17	4.40E-14	8.70E-60	0.63267	0.0095241	Teosinte/Maize
CG	1	14522183	14522872	1.60E-28	0.53285	17	4.20E-14	1.50E-34	0.83693	0.30408	Teosinte/Maize
CG	1	15503645	15504803	8.40E-50	0.658568	21	3.60E-14	7.40E-56	0.91448	0.25591	Teosinte/Maize
CG	1	17616579	17616961	9.30E-08	0.410227	12	4.30E-14	8.30E-14	0.87392	0.46369	Teosinte/Maize
CG	1	20531385	20531849	4.20E-20	0.415594	25	4.00E-14	3.70E-26	0.92238	0.50679	Teosinte/Maize
CG	1	21185990	21186169	7.90E-10	0.404899	12	4.70E-14	7.00E-16	0.81676	0.41186	Teosinte/Maize
CG	1	23119342	23119514	1.10E-13	0.456389	8	4.30E-14	9.40E-20	0.49688	0.040495	Teosinte/Maize
CG	1	23270067	23270786	1.30E-63	0.842063	17	3.20E-14	1.20E-69	0.91106	0.068994	Teosinte/Maize
CG	1	23270811	23271244	1.10E-10	0.534067	28	4.50E-14	9.90E-17	0.89195	0.47579	Teosinte/Maize
CG	1	23271255	23271394	3.80E-16	0.702417	17	4.50E-14	3.30E-22	0.91835	0.24711	Teosinte/Maize
CG	1	25775385	25775689	7.00E-29	0.593559	11	4.50E-14	6.20E-35	0.70767	0.11411	Teosinte/Maize
CG	1	32617090	32617573	6.00E-29	0.437593	20	4.70E-14	5.30E-35	0.44241	0.0048195	Teosinte/Maize
CG	1	33301713	33302369	1.10E-11	0.419385	13	4.30E-14	9.60E-18	0.92975	0.51037	Teosinte/Maize
CG	1	34919558	34920043	3.10E-23	0.472332	11	4.80E-14	2.80E-29	0.47233	4.55E-08	Teosinte/Maize
CG	1	41896334	41897129	4.60E-14	0.51346	12	4.30E-14	4.10E-20	0.92323	0.40977	Teosinte/Maize
CG	1	46643487	46644117	1.30E-203	0.835275	44	-5.80E-15	1.10E-209	0.84433	0.0090516	Teosinte/Maize
CG	1	62874523	62874774	1.10E-33	0.601787	13	4.30E-14	9.60E-40	0.79659	0.1948	Teosinte/Maize
CG	1	62881041	62881948	1.20E-163	0.687677	49	7.00E-15	1.10E-169	0.88104	0.19336	Teosinte/Maize
CG	1	80851582	80852178	2.90E-69	0.892959	15	3.90E-14	2.60E-75	0.9041	0.011139	Teosinte/Maize
CG	1	87469157	87469601	6.40E-62	0.64627	25	3.20E-14	5.70E-68	0.91957	0.2733	Teosinte/Maize
CG	1	91725753	91726098	1.40E-13	0.446192	11	4.40E-14	1.20E-19	0.81586	0.36967	Teosinte/Maize
CG	1	100750503	100750759	2.00E-41	0.511416	18	4.40E-14	1.80E-47	0.54639	0.034971	Teosinte/Maize
CG	1	100751107	100751510	2.90E-79	0.538143	23	3.70E-14	2.60E-85	0.54648	0.0083402	Teosinte/Maize
CG	1	104121606	104121821	2.00E-17	0.476633	9	4.50E-14	1.70E-23	0.51453	0.037897	Teosinte/Maize
CG	1	108589990	108590312	2.40E-32	0.711506	10	4.20E-14	2.10E-38	0.77928	0.067774	Teosinte/Maize
CG	1	115218159	115218513	3.10E-32	0.740567	11	4.30E-14	2.80E-38	0.91072	0.17015	Teosinte/Maize
CG	1	115413183	115413317	2.20E-08	0.468627	9	4.70E-14	2.00E-14	0.78763	0.319	Teosinte/Maize
CG	1	118122360	118122518	1.50E-36	0.874912	9	4.40E-14	1.40E-42	0.91819	0.043278	Teosinte/Maize
CG	1	118123239	118123758	7.20E-17	0.556766	9	3.90E-14	6.40E-23	0.71993	0.16316	Teosinte/Maize
CG	1	119488035	119488591	1.50E-64	0.576259	20	5.80E-14	1.30E-70	0.61211	0.035853	Teosinte/Maize
CG	1	119922123	119923317	4.50E-92	0.81634	21	5.70E-14	4.00E-98	0.85174	0.035402	Teosinte/Maize
CG	1	119937086	119937268	6.80E-46	0.845883	10	3.90E-14	6.00E-52	0.85364	0.0077553	Teosinte/Maize
