Context	Comparsion	Chr_D	Start_D	end_D	Chr_F	Start_F	end_F	Feature	Overlap(bp)	Gene_ID	Chr	up_5k	Start	End	down_5k	Strand
CG	Teosinte/Landrace	1	81803786	81803871	1	81803772	81803874	Exon	85	Zm00001d029663	1	81791157	81796157	81800824	81805824	-
CG	Teosinte/Landrace	1	81803786	81803871	1	81803772	81803874	Exon	85	Zm00001d029664	1	81798033	81803033	81807676	81812676	-
CG	Teosinte/Landrace	1	145680107	145680466	1	145680160	145680374	Exon	214	Zm00001d030578	1	145675160	145680160	145680700	145685700	-
CG	Teosinte/Landrace	1	159291821	159292000	1	159291664	159292777	Exon	179	Zm00001d030777	1	159286664	159291664	159299959	159304959	+
CG	Teosinte/Landrace	1	210710860	210711227	1	210710799	210711377	Exon	367	Zm00001d032047	1	210705799	210710799	210711759	210716759	-
CG	Teosinte/Landrace	1	246988631	246989004	1	246988429	246989769	Exon	373	Zm00001d033012	1	246983429	246988429	246989769	246994769	+
CG	Teosinte/Landrace	1	255171226	255171404	1	255170439	255171717	Exon	178	Zm00001d033225	1	255165439	255170439	255173301	255178301	-
CG	Teosinte/Landrace	1	259922437	259922828	1	259922088	259923164	Exon	391	Zm00001d033351	1	259917088	259922088	259923164	259928164	-
CG	Teosinte/Landrace	1	269309417	269309789	1	269308777	269310072	Exon	372	Zm00001d033632	1	269303497	269308497	269321829	269326829	+
CG	Teosinte/Landrace	2	936498	936873	2	935978	937526	Exon	375	Zm00001d001787	2	918036	923036	933728	938728	+
CG	Teosinte/Landrace	2	936498	936873	2	935978	937526	Exon	375	Zm00001d001788	2	930639	935639	948444	953444	+
CG	Teosinte/Landrace	2	95496369	95496801	2	95496639	95497031	Exon	162	Zm00001d004243	2	95488594	95493594	95497031	95502031	+
CG	Teosinte/Landrace	2	182856657	182856801	2	182856428	182856913	Exon	144	Zm00001d005671	2	182851428	182856428	182859197	182864197	+
CG	Teosinte/Landrace	2	201333769	201334160	2	201329839	201334835	Exon	391	Zm00001d006197	2	201324839	201329839	201334835	201339835	-
CG	Teosinte/Landrace	2	214268371	214268567	2	214268425	214268741	Exon	142	Zm00001d006685	2	214262741	214267741	214268741	214273741	-
CG	Teosinte/Landrace	3	69442703	69442877	3	69441055	69443446	Exon	174	Zm00001d000547	3	69436041	69441041	69443493	69448493	-
CG	Teosinte/Landrace	3	69442703	69442877	3	69441055	69443446	Exon	174	Zm00001d000548	3	69436055	69441055	69443446	69448446	-
CG	Teosinte/Landrace	3	92478280	92478715	3	92478450	92478644	Exon	194	Zm00001d041041	3	92473450	92478450	92479007	92484007	-
CG	Teosinte/Landrace	3	95275272	95275552	3	95275101	95275626	Exon	280	Zm00001d000568	3	95270101	95275101	95275626	95280626	+
CG	Teosinte/Landrace	3	95275272	95275552	3	95275101	95275626	Exon	280	Zm00001d041073	3	95275130	95280130	95310416	95315416	+
CG	Teosinte/Landrace	3	173127570	173127782	3	173127608	173128798	Exon	174	Zm00001d042599	3	173122608	173127608	173128798	173133798	+
CG	Teosinte/Landrace	3	183995354	183995449	3	183994758	183996320	Exon	95	Zm00001d042921	3	183989758	183994758	183996320	184001320	+
CG	Teosinte/Landrace	3	196589838	196590168	3	196589524	196590221	Exon	330	Zm00001d043327	3	196584524	196589524	196606761	196611761	-
CG	Teosinte/Landrace	4	28236252	28236391	4	28211107	28236761	Exon	139	Zm00001d049377	4	28206107	28211107	28236761	28241761	-
CG	Teosinte/Landrace	4	36832696	36832888	4	36832641	36832954	Exon	192	Zm00001d049597	4	36825553	36830553	36836546	36841546	+
CG	Teosinte/Landrace	4	43648430	43648894	4	43648622	43649031	Exon	272	Zm00001d049763	4	43639618	43644618	43649031	43654031	-
CG	Teosinte/Landrace	4	52098945	52099395	4	52098739	52099814	Exon	450	Zm00001d049911	4	52093145	52098145	52099814	52104814	+
CG	Teosinte/Landrace	4	161346711	161347025	4	161346717	161347295	Exon	308	Zm00001d051525	4	161340010	161345010	161349694	161354694	-
CG	Teosinte/Landrace	4	207030962	207031221	4	207030872	207031432	Exon	259	Zm00001d052978	4	207023261	207028261	207031432	207036432	+
CG	Teosinte/Landrace	5	7377241	7377432	5	7377290	7377516	Exon	142	Zm00001d013262	5	7367367	7372367	7382139	7387139	-
CG	Teosinte/Landrace	5	11682917	11683114	5	11681565	11709145	Exon	197	Zm00001d013442	5	11676565	11681565	11709145	11714145	+
CG	Teosinte/Landrace	5	29993223	29993393	5	29993239	29993584	Exon	154	Zm00001d014036	5	29983171	29988171	29994693	29999693	-
CG	Teosinte/Landrace	5	72056897	72057000	5	72056869	72057118	Exon	103	Zm00001d015010	5	72040686	72045686	72058064	72063064	-
CG	Teosinte/Landrace	5	80235513	80235753	5	80234869	80235841	Exon	240	Zm00001d015233	5	80229208	80234208	80239340	80244340	+
CG	Teosinte/Landrace	5	127637963	127638144	5	127637754	127638066	Exon	103	Zm00001d015876	5	127611516	127616516	127638066	127643066	-
CG	Teosinte/Landrace	5	177881219	177881619	5	177881198	177881676	Exon	400	Zm00001d016837	5	177871404	177876404	177879393	177884393	+
CG	Teosinte/Landrace	5	177881219	177881619	5	177881198	177881676	Exon	400	Zm00001d016838	5	177875117	177880117	177886035	177891035	-
CG	Teosinte/Landrace	5	205090150	205091093	5	205090100	205091121	Exon	943	Zm00001d017717	5	205077975	205082975	205085670	205090670	+
CG	Teosinte/Landrace	5	205090150	205091093	5	205090100	205091121	Exon	943	Zm00001d017718	5	205083109	205088109	205091684	205096684	+
CG	Teosinte/Landrace	5	218085221	218085381	5	218085081	218085891	Exon	160	Zm00001d018295	5	218072868	218077868	218085891	218090891	+
CG	Teosinte/Landrace	5	218085221	218085381	5	218085081	218085891	Exon	160	Zm00001d018296	5	218083599	218088599	218088671	218093671	-
CG	Teosinte/Landrace	5	218085221	218085381	5	218085081	218085891	Exon	160	ENSRNA049446119	5	218083599	218088599	218088671	218093671	-
CG	Teosinte/Landrace	5	218085221	218085381	5	218085081	218085891	Exon	160	Zm00001d018297	5	218083747	218088747	218093599	218098599	-
CG	Teosinte/Landrace	6	120196039	120196167	6	120195926	120196947	Exon	128	Zm00001d037305	6	120185685	120190685	120196947	120201947	+
CG	Teosinte/Landrace	6	125644410	125644677	6	125644333	125644705	Exon	267	Zm00001d037448	6	125634761	125639761	125644733	125649733	-
CG	Teosinte/Landrace	6	132205527	132205669	6	132204702	132205811	Exon	142	Zm00001d037625	6	132199702	132204702	132210443	132215443	-
CG	Teosinte/Landrace	7	5366782	5367066	7	5365547	5386515	Exon	284	Zm00001d018795	7	5360547	5365547	5386515	5391515	+
CG	Teosinte/Landrace	7	128931309	128931498	7	128930471	128931878	Exon	189	Zm00001d020696	7	128921827	128926827	128931927	128936927	+
CG	Teosinte/Landrace	8	6513619	6513857	8	6513515	6514060	Exon	238	Zm00001d008367	8	6507708	6512708	6516786	6521786	+
CG	Teosinte/Landrace	8	57885096	57885263	8	57884875	57889340	Exon	167	Zm00001d009349	8	57879875	57884875	57889340	57894340	+
CG	Teosinte/Landrace	8	61603681	61604220	8	61603023	61604192	Exon	511	Zm00001d009385	8	61594657	61599657	61604192	61609192	+
CG	Teosinte/Landrace	8	100003231	100003382	8	100001051	100003421	Exon	151	Zm00001d010120	8	99996051	100001051	100003421	100008421	-
CG	Teosinte/Landrace	8	107889544	107890515	8	107889974	107890430	Exon	456	Zm00001d010292	8	107884974	107889974	107895386	107900386	-
CG	Teosinte/Landrace	8	156693522	156693850	8	156693336	156694580	Exon	328	Zm00001d011628	8	156681200	156686200	156694580	156699580	+
CG	Teosinte/Landrace	9	1715193	1715397	9	1715150	1715581	Exon	204	Zm00001d044762	9	1709014	1714014	1716063	1721063	-
CG	Teosinte/Landrace	9	1780076	1780268	9	1779930	1780352	Exon	192	Zm00001d044763	9	1773805	1778805	1780825	1785825	-
CG	Teosinte/Landrace	9	1840325	1840577	9	1840276	1840701	Exon	252	Zm00001d044765	9	1834189	1839189	1841182	1846182	-
CG	Teosinte/Landrace	9	16491373	16492020	9	16491567	16492075	Exon	453	Zm00001d045221	9	16485710	16490710	16492075	16497075	-
CG	Teosinte/Landrace	9	104245134	104245786	9	104244488	104246998	Exon	652	Zm00001d046747	9	104239488	104244488	104246998	104251998	-
CG	Teosinte/Landrace	9	111695448	111695982	9	111694793	111695699	Exon	251	Zm00001d046933	9	111689793	111694793	111698901	111703901	-
CG	Teosinte/Landrace	9	119871479	119871887	9	119871489	119871721	Exon	232	Zm00001d047142	9	119863347	119868347	119871722	119876722	-
CG	Teosinte/Landrace	9	127876270	127876794	9	127876088	127876894	Exon	524	Zm00001d047367	9	127871088	127876088	127883287	127888287	+
CG	Teosinte/Landrace	9	155230873	155231237	9	155230812	155231261	Exon	364	Zm00001d048372	9	155225812	155230812	155234902	155239902	-
CG	Teosinte/Landrace	9	155293509	155293607	9	155293350	155294431	Exon	98	Zm00001d048383	9	155281842	155286842	155288530	155293530	-
CG	Teosinte/Landrace	9	155293509	155293607	9	155293350	155294431	Exon	98	Zm00001d048384	9	155288350	155293350	155294431	155299431	+
CG	Teosinte/Landrace	10	2743424	2743732	10	2743366	2746153	Exon	308	Zm00001d023311	10	2738366	2743366	2754357	2759357	+
CG	Teosinte/Landrace	10	7287075	7287357	10	7286763	7287893	Exon	282	Zm00001d023491	10	7281763	7286763	7287893	7292893	-
CG	Teosinte/Landrace	10	32816296	32816637	10	32816263	32817141	Exon	341	Zm00001d023973	10	32810479	32815479	32817141	32822141	+
CG	Teosinte/Landrace	10	78334332	78334597	10	78334052	78335179	Exon	265	Zm00001d024562	10	78329052	78334052	78335179	78340179	+
CG	Teosinte/Landrace	10	107518501	107518651	10	107518282	107518782	Exon	150	Zm00001d025171	10	107511183	107516183	107521020	107526020	-
CG	Teosinte/Landrace	10	110658351	110658890	10	110658013	110659683	Exon	539	Zm00001d025240	10	110652182	110657182	110663551	110668551	+
CG	Teosinte/Landrace	10	125791421	125791565	10	125790479	125791624	Exon	144	Zm00001d025670	10	125782665	125787665	125792972	125797972	-
CG	Teosinte/Landrace	10	128605577	128605891	10	128605358	128606246	Exon	314	Zm00001d025757	10	128600358	128605358	128610245	128615245	+
CG	Teosinte/Landrace	10	143158358	143158579	10	143156312	143158580	Exon	221	Zm00001d026296	10	143151312	143156312	143161817	143166817	+
CG	Teosinte/Landrace	10	143158358	143158579	10	143156312	143158580	Exon	221	ENSRNA049474917	10	143157797	143162797	143163018	143168018	+
CG	Teosinte/Landrace	1	65446659	65446852	1	65443563	65448562	Gene_down_5k	193	Zm00001d029300	1	65434370	65439370	65443562	65448562	+
CG	Teosinte/Landrace	1	65446659	65446852	1	65443563	65448562	Gene_down_5k	193	Zm00001d029301	1	65439404	65444404	65444811	65449811	+
CG	Teosinte/Landrace	1	70217454	70217804	1	70213082	70218081	Gene_down_5k	350	Zm00001d029429	1	70206480	70211480	70219160	70224160	+
CG	Teosinte/Landrace	1	70217454	70217804	1	70213082	70218081	Gene_down_5k	350	Zm00001d029430	1	70213082	70218082	70218153	70223153	-
CG	Teosinte/Landrace	1	70217454	70217804	1	70213082	70218081	Gene_down_5k	350	Zm00001d029431	1	70215796	70220796	70221773	70226773	-
CG	Teosinte/Landrace	1	87469380	87469601	1	87464723	87469722	Gene_down_5k	221	Zm00001d029800	1	87463623	87468623	87469510	87474510	+
CG	Teosinte/Landrace	1	87469380	87469601	1	87464723	87469722	Gene_down_5k	221	Zm00001d029801	1	87464723	87469723	87475392	87480392	-
CG	Teosinte/Landrace	1	166625171	166625937	1	166623878	166628877	Gene_down_5k	766	Zm00001d030900	1	166619511	166624511	166627207	166632207	+
CG	Teosinte/Landrace	1	166625171	166625937	1	166623878	166628877	Gene_down_5k	766	Zm00001d030901	1	166623878	166628878	166630410	166635410	-
CG	Teosinte/Landrace	1	166625171	166625937	1	166623878	166628877	Gene_down_5k	766	Zm00001d030902	1	166625765	166630765	166633673	166638673	+
CG	Teosinte/Landrace	1	193699651	193699777	1	193697233	193702232	Gene_down_5k	126	Zm00001d031539	1	193688869	193693869	193697232	193702232	+
CG	Teosinte/Landrace	1	193699651	193699777	1	193697233	193702232	Gene_down_5k	126	Zm00001d031540	1	193693635	193698635	193701525	193706525	+
CG	Teosinte/Landrace	1	238131262	238131571	1	238126763	238131762	Gene_down_5k	309	Zm00001d032786	1	238126763	238131763	238132998	238137998	-
CG	Teosinte/Landrace	1	302931790	302932085	1	302931116	302936115	Gene_down_5k	295	Zm00001d034819	1	302896136	302901136	302931115	302936115	+
CG	Teosinte/Landrace	2	1249783	1250371	2	1246628	1251627	Gene_down_5k	588	Zm00001d001803	2	1240474	1245474	1250143	1255143	+
CG	Teosinte/Landrace	2	1249783	1250371	2	1246628	1251627	Gene_down_5k	588	Zm00001d001804	2	1246628	1251628	1257162	1262162	-
CG	Teosinte/Landrace	2	24290771	24290862	2	24288846	24293845	Gene_down_5k	91	Zm00001d002842	2	24281536	24286536	24291225	24296225	+
CG	Teosinte/Landrace	2	24290771	24290862	2	24288846	24293845	Gene_down_5k	91	Zm00001d002843	2	24288846	24293846	24295521	24300521	-
CG	Teosinte/Landrace	2	76079279	76079464	2	76076377	76081376	Gene_down_5k	185	Zm00001d004020	2	76064583	76069583	76077522	76082522	-
CG	Teosinte/Landrace	2	76079279	76079464	2	76076377	76081376	Gene_down_5k	185	Zm00001d004021	2	76072655	76077655	76080443	76085443	+
CG	Teosinte/Landrace	2	76079279	76079464	2	76076377	76081376	Gene_down_5k	185	Zm00001d004022	2	76076377	76081377	76085776	76090776	-
CG	Teosinte/Landrace	2	205078327	205078777	2	205077079	205082078	Gene_down_5k	450	Zm00001d006342	2	205065819	205070819	205077078	205082078	+
CG	Teosinte/Landrace	2	205078327	205078777	2	205077079	205082078	Gene_down_5k	450	Zm00001d006343	2	205071861	205076861	205080041	205085041	-
CG	Teosinte/Landrace	2	205078327	205078777	2	205077079	205082078	Gene_down_5k	450	Zm00001d006344	2	205077198	205082198	205087995	205092995	-
CG	Teosinte/Landrace	2	237360669	237360768	2	237358251	237363250	Gene_down_5k	99	Zm00001d007682	2	237358251	237363251	237365690	237370690	-
CG	Teosinte/Landrace	2	242914915	242915242	2	242913273	242918272	Gene_down_5k	327	Zm00001d001064	2	242907237	242912237	242913272	242918272	+
CG	Teosinte/Landrace	3	59471721	59471834	3	59469382	59474381	Gene_down_5k	113	Zm00001d000537	3	59469382	59474382	59477010	59482010	-
CG	Teosinte/Landrace	3	59471721	59471834	3	59469382	59474381	Gene_down_5k	113	Zm00001d000538	3	59469386	59474386	59477001	59482001	-
CG	Teosinte/Landrace	3	78898364	78898798	3	78898543	78903542	Gene_down_5k	255	Zm00001d000555	3	78892917	78897917	78898542	78903542	+
CG	Teosinte/Landrace	3	115125995	115126239	3	115124940	115129939	Gene_down_5k	244	Zm00001d041380	3	115118329	115123329	115124939	115129939	+
CG	Teosinte/Landrace	3	171187483	171187623	3	171184990	171189989	Gene_down_5k	140	Zm00001d042537	3	171184990	171189990	171192351	171197351	-
CG	Teosinte/Landrace	3	180467315	180467523	3	180463008	180468007	Gene_down_5k	208	Zm00001d042804	3	180443932	180448932	180463007	180468007	+
CG	Teosinte/Landrace	3	180467315	180467523	3	180463008	180468007	Gene_down_5k	208	Zm00001d042805	3	180458827	180463827	180463899	180468899	+
CG	Teosinte/Landrace	3	180467315	180467523	3	180463008	180468007	Gene_down_5k	208	Zm00001d042806	3	180459719	180464719	180464791	180469791	-
CG	Teosinte/Landrace	3	197490116	197490247	3	197489420	197494419	Gene_down_5k	131	Zm00001d043353	3	197454822	197459822	197489419	197494419	+
CG	Teosinte/Landrace	3	212880056	212880426	3	212878599	212883598	Gene_down_5k	370	Zm00001d043884	3	212873005	212878005	212878598	212883598	+
CG	Teosinte/Landrace	3	220062145	220062460	3	220061585	220066584	Gene_down_5k	315	Zm00001d044133	3	220050214	220055214	220062437	220067437	-
CG	Teosinte/Landrace	3	220062145	220062460	3	220061585	220066584	Gene_down_5k	315	Zm00001d044134	3	220056638	220061638	220062435	220067435	+
CG	Teosinte/Landrace	3	220062145	220062460	3	220061585	220066584	Gene_down_5k	315	Zm00001d044135	3	220061585	220066585	220067204	220072204	-
CG	Teosinte/Landrace	3	226547603	226547880	3	226545176	226550175	Gene_down_5k	277	Zm00001d044382	3	226536072	226541072	226545175	226550175	+
CG	Teosinte/Landrace	3	226547603	226547880	3	226545176	226550175	Gene_down_5k	277	Zm00001d044383	3	226541412	226546412	226548966	226553966	+
CG	Teosinte/Landrace	4	39428416	39428872	4	39424602	39429601	Gene_down_5k	456	Zm00001d049668	4	39417305	39422305	39424601	39429601	+
CG	Teosinte/Landrace	4	39428416	39428872	4	39424602	39429601	Gene_down_5k	456	Zm00001d049670	4	39422917	39427917	39429050	39434050	-
CG	Teosinte/Landrace	4	65387728	65388206	4	65384117	65389116	Gene_down_5k	478	Zm00001d050093	4	65378709	65383709	65384116	65389116	+
CG	Teosinte/Landrace	4	65387728	65388206	4	65384117	65389116	Gene_down_5k	478	Zm00001d050095	4	65382724	65387724	65389604	65394604	+
CG	Teosinte/Landrace	4	65387728	65388206	4	65384117	65389116	Gene_down_5k	478	Zm00001d026825	4	65385324	65390324	65390783	65395783	-
CG	Teosinte/Landrace	4	103197429	103198137	4	103194904	103199903	Gene_down_5k	708	Zm00001d050593	4	103189374	103194374	103194903	103199903	+
CG	Teosinte/Landrace	4	103197429	103198137	4	103194904	103199903	Gene_down_5k	708	Zm00001d050594	4	103190208	103195208	103196125	103201125	-
CG	Teosinte/Landrace	4	103197429	103198137	4	103194904	103199903	Gene_down_5k	708	Zm00001d050595	4	103193005	103198005	103199960	103204960	+
CG	Teosinte/Landrace	4	148733274	148733463	4	148733409	148738408	Gene_down_5k	54	Zm00001d051211	4	148711630	148716630	148733408	148738408	+
CG	Teosinte/Landrace	4	161345315	161345825	4	161341327	161346326	Gene_down_5k	510	Zm00001d051524	4	161333299	161338299	161340781	161345781	-
CG	Teosinte/Landrace	4	161345315	161345825	4	161341327	161346326	Gene_down_5k	510	Zm00001d026932	4	161335999	161340999	161341326	161346326	+
CG	Teosinte/Landrace	4	161345315	161345825	4	161341327	161346326	Gene_down_5k	510	Zm00001d051525	4	161340010	161345010	161349694	161354694	-
CG	Teosinte/Landrace	4	194318334	194318583	4	194315809	194320808	Gene_down_5k	249	Zm00001d052598	4	194309663	194314663	194315808	194320808	+
CG	Teosinte/Landrace	5	1068347	1068534	5	1065791	1070790	Gene_down_5k	187	Zm00001d012844	5	1055873	1060873	1065790	1070790	+
CG	Teosinte/Landrace	5	1068347	1068534	5	1065791	1070790	Gene_down_5k	187	Zm00001d001492	5	1061344	1066344	1068586	1073586	-
CG	Teosinte/Landrace	5	1068347	1068534	5	1065791	1070790	Gene_down_5k	187	Zm00001d012845	5	1061531	1066531	1071306	1076306	-
CG	Teosinte/Landrace	5	1068347	1068534	5	1065791	1070790	Gene_down_5k	187	Zm00001d012846	5	1066426	1071426	1076029	1081029	+
CG	Teosinte/Landrace	5	1957636	1958035	5	1953516	1958515	Gene_down_5k	399	Zm00001d012918	5	1935928	1940928	1956957	1961957	+
CG	Teosinte/Landrace	5	1957636	1958035	5	1953516	1958515	Gene_down_5k	399	Zm00001d012919	5	1952673	1957673	1957939	1962939	-
CG	Teosinte/Landrace	5	1957636	1958035	5	1953516	1958515	Gene_down_5k	399	Zm00001d012920	5	1953516	1958516	1959313	1964313	-
CG	Teosinte/Landrace	5	1957636	1958035	5	1953516	1958515	Gene_down_5k	399	Zm00001d012921	5	1954713	1959713	1963560	1968560	-
CG	Teosinte/Landrace	5	5151449	5152246	5	5149600	5154599	Gene_down_5k	797	Zm00001d013123	5	5144527	5149527	5149599	5154599	+
CG	Teosinte/Landrace	5	5151449	5152246	5	5149600	5154599	Gene_down_5k	797	ENSRNA049446916	5	5144527	5149527	5149599	5154599	+
CG	Teosinte/Landrace	5	5151449	5152246	5	5149600	5154599	Gene_down_5k	797	Zm00001d013124	5	5145016	5150016	5150531	5155531	+
CG	Teosinte/Landrace	5	5151449	5152246	5	5149600	5154599	Gene_down_5k	797	Zm00001d013125	5	5146482	5151482	5154146	5159146	+
CG	Teosinte/Landrace	5	5151449	5152246	5	5149600	5154599	Gene_down_5k	797	Zm00001d013126	5	5150184	5155184	5157905	5162905	+
CG	Teosinte/Landrace	5	124316400	124316564	5	124312148	124317147	Gene_down_5k	164	Zm00001d015824	5	124304680	124309680	124312147	124317147	+
CG	Teosinte/Landrace	5	124316400	124316564	5	124312148	124317147	Gene_down_5k	164	Zm00001d015825	5	124305981	124310981	124316460	124321460	-
CG	Teosinte/Landrace	5	140075043	140075174	5	140072206	140077205	Gene_down_5k	131	Zm00001d016021	5	140062179	140067179	140072205	140077205	+
CG	Teosinte/Landrace	5	140075043	140075174	5	140072206	140077205	Gene_down_5k	131	Zm00001d016022	5	140068262	140073262	140074557	140079557	-
CG	Teosinte/Landrace	6	87792955	87793246	6	87791940	87796939	Gene_down_5k	291	Zm00001d036422	6	87787051	87792051	87796989	87801989	+
CG	Teosinte/Landrace	6	87792955	87793246	6	87791940	87796939	Gene_down_5k	291	Zm00001d036423	6	87791940	87796940	87800583	87805583	-
CG	Teosinte/Landrace	6	146683473	146683685	6	146678916	146683915	Gene_down_5k	212	Zm00001d038062	6	146670466	146675466	146678915	146683915	+
CG	Teosinte/Landrace	6	146683473	146683685	6	146678916	146683915	Gene_down_5k	212	Zm00001d038063	6	146675443	146680443	146684009	146689009	+
CG	Teosinte/Landrace	6	153152220	153152473	6	153150537	153155536	Gene_down_5k	253	Zm00001d038278	6	153144182	153149182	153150536	153155536	+
CG	Teosinte/Landrace	6	153152220	153152473	6	153150537	153155536	Gene_down_5k	253	Zm00001d038279	6	153145501	153150501	153151099	153156099	-
CG	Teosinte/Landrace	6	161551390	161551580	6	161547342	161552341	Gene_down_5k	190	Zm00001d038642	6	161544380	161549380	161551931	161556931	+
CG	Teosinte/Landrace	6	161551390	161551580	6	161547342	161552341	Gene_down_5k	190	Zm00001d038643	6	161547342	161552342	161553494	161558494	-
CG	Teosinte/Landrace	7	53754949	53755103	7	53753610	53758609	Gene_down_5k	154	Zm00001d019721	7	53753610	53758610	53793722	53798722	-
CG	Teosinte/Landrace	7	96122779	96123132	7	96121523	96126522	Gene_down_5k	353	Zm00001d020152	7	96112887	96117887	96121522	96126522	+
CG	Teosinte/Landrace	7	114982540	114982914	7	114979579	114984578	Gene_down_5k	374	Zm00001d020447	7	114947594	114952594	114980825	114985825	-
CG	Teosinte/Landrace	7	114982540	114982914	7	114979579	114984578	Gene_down_5k	374	Zm00001d020448	7	114979579	114984579	114986921	114991921	-
