Chr_1	S1	E1	Chr_2	S2	E2	Contacts
1	7056747	7058728	1	7563614	7569329	1
1	7056747	7058728	1	8301592	8304263	1
1	7063312	7065555	1	7151014	7153304	1
1	7063312	7065555	1	7296571	7299949	1
1	7063312	7065555	1	7386052	7388945	1
1	7066937	7068901	1	7071506	7074464	1
1	7066937	7068901	1	7077531	7080232	2
1	7066937	7068901	1	7256552	7259847	2
1	7066937	7068901	1	7563614	7569329	1
1	7066937	7068901	1	8675574	8677456	1
1	7071506	7074464	1	7077531	7080232	3
1	7071506	7074464	1	7181585	7184101	1
1	7071506	7074464	1	7291406	7294621	1
1	7071506	7074464	1	7489615	7493460	1
1	7071506	7074464	1	7558170	7560613	1
1	7071506	7074464	1	8279379	8282588	1
1	7071506	7074464	1	8301592	8304263	1
1	7077531	7080232	1	7144757	7147498	1
1	7077531	7080232	1	7339047	7341954	1
1	7077531	7080232	1	7344892	7346445	1
1	7077531	7080232	1	7761144	7763399	1
1	7105104	7108587	1	7181585	7184101	1
1	7144757	7147498	1	7151014	7153304	1
1	7144757	7147498	1	7181585	7184101	1
1	7144757	7147498	1	8162469	8167104	1
1	7151014	7153304	1	7256552	7259847	2
1	7151014	7153304	1	7563614	7569329	1
1	7151014	7153304	1	8596112	8599095	1
1	7181585	7184101	1	7237786	7239825	1
1	7181585	7184101	1	7291406	7294621	1
1	7181585	7184101	1	7296571	7299949	1
1	7181585	7184101	1	7339047	7341954	1
1	7181585	7184101	1	7457429	7460014	1
1	7181585	7184101	1	9014702	9017732	1
1	7237786	7239825	1	7404176	7406659	1
1	7237786	7239825	1	7884344	7887691	1
1	7256552	7259847	1	7291406	7294621	1
1	7256552	7259847	1	7310267	7313375	1
1	7291406	7294621	1	7296571	7299949	3
1	7291406	7294621	1	7310267	7313375	1
1	7291406	7294621	1	7339047	7341954	1
1	7291406	7294621	1	7355612	7359152	1
1	7291406	7294621	1	7393270	7397525	1
1	7291406	7294621	1	7404176	7406659	1
1	7296571	7299949	1	7310267	7313375	1
1	7296571	7299949	1	7563614	7569329	2
1	7296571	7299949	1	7884344	7887691	1
1	7310267	7313375	1	7355612	7359152	1
1	7310267	7313375	1	7393270	7397525	1
1	7310267	7313375	1	9118616	9122357	1
1	7339047	7341954	1	7344892	7346445	2
1	7339047	7341954	1	7355612	7359152	2
1	7339047	7341954	1	7373644	7376947	2
1	7339047	7341954	1	7386052	7388945	1
1	7339047	7341954	1	7404176	7406659	1
1	7339047	7341954	1	7597746	7600291	1
1	7339047	7341954	1	7884344	7887691	1
1	7339047	7341954	1	8018166	8021424	1
1	7344892	7346445	1	7355612	7359152	1
1	7344892	7346445	1	7386052	7388945	1
1	7344892	7346445	1	7457429	7460014	1
1	7355612	7359152	1	7373644	7376947	2
1	7355612	7359152	1	7393270	7397525	1
1	7355612	7359152	1	7489615	7493460	1
1	7355612	7359152	1	7563614	7569329	1
1	7355612	7359152	1	8128228	8130611	1
1	7355612	7359152	1	8289202	8292295	1
1	7355612	7359152	1	9118616	9122357	1
1	7373644	7376947	1	7386052	7388945	1
1	7373644	7376947	1	7393270	7397525	1
1	7373644	7376947	1	7489615	7493460	1
1	7373644	7376947	1	7558170	7560613	1
1	7386052	7388945	1	7393270	7397525	2
1	7386052	7388945	1	7563614	7569329	1
1	7386052	7388945	1	8248734	8251229	1
1	7393270	7397525	1	7404176	7406659	1
1	7393270	7397525	1	7489615	7493460	1
1	7393270	7397525	1	7563614	7569329	1
1	7393270	7397525	1	7884344	7887691	1
1	7393270	7397525	1	7974491	7977088	1
1	7393270	7397525	1	7989592	7992788	1
1	7393270	7397525	1	8128228	8130611	1
1	7393270	7397525	1	8980055	8983293	1
1	7404176	7406659	1	7457429	7460014	1
1	7404176	7406659	1	7489615	7493460	1
1	7404176	7406659	1	7563614	7569329	1
1	7457429	7460014	1	7558170	7560613	1
1	7457429	7460014	1	7563614	7569329	1
1	7457429	7460014	1	8484725	8488055	1
1	7457429	7460014	1	9351659	9356427	1
1	7482789	7485501	1	7597746	7600291	1
1	7489615	7493460	1	7558170	7560613	1
1	7489615	7493460	1	7563614	7569329	1
1	7489615	7493460	1	7699546	7702472	1
1	7558170	7560613	1	7563614	7569329	4
1	7558170	7560613	1	7989592	7992788	1
1	7563614	7569329	1	7597746	7600291	1
1	7563614	7569329	1	7699546	7702472	1
1	7563614	7569329	1	7713452	7716161	1
1	7563614	7569329	1	7717676	7720006	1
1	7563614	7569329	1	8114042	8119280	1
1	7563614	7569329	1	8301592	8304263	1
1	7563614	7569329	1	8484725	8488055	1
1	7563614	7569329	1	8496391	8499077	1
1	7563614	7569329	1	8669648	8672178	1
1	7563614	7569329	1	9351659	9356427	1
1	7597746	7600291	1	7699546	7702472	1
1	7597746	7600291	1	8301592	8304263	1
1	7600868	7604030	1	7688035	7689948	1
1	7600868	7604030	1	7884344	7887691	1
1	7699546	7702472	1	7877752	7880018	1
1	7699546	7702472	1	7989592	7992788	1
1	7766618	7768856	1	8162469	8167104	1
1	7884344	7887691	1	9155985	9157747	1
1	7974491	7977088	1	7989592	7992788	1
1	7974491	7977088	1	8279379	8282588	1
1	7974491	7977088	1	9423905	9425942	1
1	7989592	7992788	1	8032190	8034285	2
1	7989592	7992788	1	8046074	8048396	1
1	7989592	7992788	1	8114042	8119280	1
1	7989592	7992788	1	8596112	8599095	1
1	8018166	8021424	1	8054120	8057193	4
1	8018166	8021424	1	8128228	8130611	1
1	8018166	8021424	1	8289202	8292295	1
1	8032190	8034285	1	8114042	8119280	1
1	8032190	8034285	1	8121181	8123907	1
1	8046074	8048396	1	8054120	8057193	3
1	8046074	8048396	1	8114042	8119280	1
1	8046074	8048396	1	8371417	8373430	1
1	8054120	8057193	1	8114042	8119280	1
1	8054120	8057193	1	8279379	8282588	1
1	8114042	8119280	1	8121181	8123907	1
1	8114042	8119280	1	8128228	8130611	1
1	8114042	8119280	1	8301592	8304263	1
1	8121181	8123907	1	8128228	8130611	1
1	8128228	8130611	1	8162469	8167104	3
1	8128228	8130611	1	8248734	8251229	1
1	8128228	8130611	1	8310929	8313662	1
1	8128228	8130611	1	10091972	10094039	1
1	8162469	8167104	1	8279379	8282588	2
1	8162469	8167104	1	8289202	8292295	1
1	8162469	8167104	1	8496391	8499077	1
1	8248734	8251229	1	8279379	8282588	2
1	8279379	8282588	1	8289202	8292295	3
1	8279379	8282588	1	8301592	8304263	2
1	8279379	8282588	1	8307365	8308959	2
1	8279379	8282588	1	8374703	8377092	1
1	8279379	8282588	1	8669648	8672178	1
1	8289202	8292295	1	8301592	8304263	3
1	8289202	8292295	1	8307365	8308959	1
1	8289202	8292295	1	8310929	8313662	1
1	8289202	8292295	1	8371417	8373430	2
1	8289202	8292295	1	8374703	8377092	1
1	8289202	8292295	1	9880752	9884907	1
1	8301592	8304263	1	8307365	8308959	4
1	8301592	8304263	1	8310929	8313662	2
1	8301592	8304263	1	8371417	8373430	1
1	8301592	8304263	1	9107625	9110341	1
1	8301592	8304263	1	9261113	9263402	1
1	8307365	8308959	1	8332587	8334898	1
1	8307365	8308959	1	9160719	9165289	1
1	8310929	8313662	1	8551141	8554545	1
1	8310929	8313662	1	9423905	9425942	1
1	8332587	8334898	1	8484725	8488055	1
1	8367961	8369623	1	8467224	8469500	1
1	8371417	8373430	1	8484725	8488055	1
1	8371417	8373430	1	9118616	9122357	1
1	8374703	8377092	1	8388849	8394184	2
1	8374703	8377092	1	8551141	8554545	2
1	8388849	8394184	1	8484725	8488055	1
1	8467224	8469500	1	8496391	8499077	1
1	8467224	8469500	1	8571637	8575647	1
1	8467224	8469500	1	8611436	8614040	1
1	8484725	8488055	1	8551141	8554545	1
1	8484725	8488055	1	8669648	8672178	1
1	8484725	8488055	1	8814251	8817364	1
1	8484725	8488055	1	9014702	9017732	1
1	8496391	8499077	1	8551141	8554545	2
1	8496391	8499077	1	8669648	8672178	1
1	8496391	8499077	1	8675574	8677456	1
1	8496391	8499077	1	8852330	8855981	1
1	8551141	8554545	1	8611436	8614040	1
1	8551141	8554545	1	8669648	8672178	1
1	8551141	8554545	1	8675574	8677456	1
1	8551141	8554545	1	9118616	9122357	1
1	8551141	8554545	1	9206918	9210322	1
1	8571637	8575647	1	8596112	8599095	2
1	8571637	8575647	1	8611436	8614040	1
1	8571637	8575647	1	8661091	8663538	2
1	8571637	8575647	1	8680717	8683150	1
1	8571637	8575647	1	8917777	8923376	1
1	8571637	8575647	1	9160719	9165289	1
1	8571637	8575647	1	9227728	9233515	1
1	8571637	8575647	1	10027637	10030780	1
1	8596112	8599095	1	8852330	8855981	1
1	8596112	8599095	1	9487624	9492382	1
1	8611436	8614040	1	9014702	9017732	1
1	8661091	8663538	1	8669648	8672178	2
1	8661091	8663538	1	9107625	9110341	1
1	8669648	8672178	1	8675574	8677456	2
1	8669648	8672178	1	9011351	9014051	1
1	8669648	8672178	1	9112229	9114650	2
1	8669648	8672178	1	9487624	9492382	1
1	8675574	8677456	1	8680717	8683150	1
1	8680717	8683150	1	8980055	8983293	2
1	8680717	8683150	1	9745783	9748444	1
1	8700798	8703422	1	8967582	8970606	2
1	8700798	8703422	1	8980055	8983293	1
1	8700798	8703422	1	9487624	9492382	1
1	8700798	8703422	1	10490087	10493844	1
1	8773523	8778107	1	8980055	8983293	1
1	8814251	8817364	1	8869752	8873683	1
1	8814251	8817364	1	9340715	9344038	1
1	8852330	8855981	1	9227728	9233515	1
1	8917777	8923376	1	8967582	8970606	1
1	8917777	8923376	1	9030858	9032721	1
1	8967582	8970606	1	9118616	9122357	1
1	8980055	8983293	1	9118616	9122357	1
1	8980055	8983293	1	9155985	9157747	1
1	8980055	8983293	1	9340715	9344038	1
1	9011351	9014051	1	9112229	9114650	1
1	9011351	9014051	1	9118616	9122357	1
1	9011351	9014051	1	9160719	9165289	2
1	9014702	9017732	1	9107625	9110341	3
1	9014702	9017732	1	9112229	9114650	1
1	9014702	9017732	1	9118616	9122357	2
1	9014702	9017732	1	9227728	9233515	1
1	9014702	9017732	1	9340715	9344038	1
1	9014702	9017732	1	9775249	9778450	1
1	9107625	9110341	1	9160719	9165289	2
1	9107625	9110341	1	9227728	9233515	1
1	9107625	9110341	1	9261113	9263402	2
1	9107625	9110341	1	9546853	9549070	1
1	9107625	9110341	1	11043651	11046050	1
1	9112229	9114650	1	9118616	9122357	3
1	9112229	9114650	1	9155985	9157747	1
1	9112229	9114650	1	9160719	9165289	2
1	9112229	9114650	1	9227728	9233515	1
1	9112229	9114650	1	9351659	9356427	1
1	9112229	9114650	1	9409207	9412026	1
1	9118616	9122357	1	9155985	9157747	2
1	9118616	9122357	1	9160719	9165289	1
1	9118616	9122357	1	9206918	9210322	2
1	9118616	9122357	1	9227728	9233515	2
1	9118616	9122357	1	9261113	9263402	1
1	9118616	9122357	1	9269223	9272121	1
1	9118616	9122357	1	9340715	9344038	1
1	9118616	9122357	1	9487624	9492382	1
1	9118616	9122357	1	9633165	9635501	1
1	9118616	9122357	1	10027637	10030780	1
1	9118616	9122357	1	10150203	10152735	1
1	9155985	9157747	1	9160719	9165289	2
1	9155985	9157747	1	9206918	9210322	1
1	9155985	9157747	1	9227728	9233515	1
1	9160719	9165289	1	9206918	9210322	1
1	9160719	9165289	1	10357135	10359401	1
1	9206918	9210322	1	9227728	9233515	2
1	9206918	9210322	1	9269223	9272121	1
1	9227728	9233515	1	9261113	9263402	1
1	9227728	9233515	1	9269223	9272121	1
1	9261113	9263402	1	9269223	9272121	1
1	9269223	9272121	1	9340715	9344038	2
1	9295114	9297731	1	9340715	9344038	1
1	9340715	9344038	1	9351659	9356427	2
1	9340715	9344038	1	9409207	9412026	2
1	9340715	9344038	1	9423905	9425942	1
1	9340715	9344038	1	10150203	10152735	1
1	9340715	9344038	1	10853605	10856547	1
1	9351659	9356427	1	9400627	9403262	2
1	9351659	9356427	1	9409207	9412026	3
1	9351659	9356427	1	9423905	9425942	2
1	9351659	9356427	1	9487624	9492382	2
1	9351659	9356427	1	9546853	9549070	1
1	9351659	9356427	1	11144206	11146145	1
1	9400627	9403262	1	9423905	9425942	2
1	9409207	9412026	1	9423905	9425942	2
1	9409207	9412026	1	9487624	9492382	2
1	9409207	9412026	1	10853605	10856547	1
1	9423905	9425942	1	9449201	9452649	1
1	9449201	9452649	1	11229182	11231621	1
1	9487624	9492382	1	9546853	9549070	1
1	9487624	9492382	1	10347911	10351429	1
1	9546853	9549070	1	9638080	9639814	1
1	9596263	9597886	1	9633165	9635501	1
1	9638080	9639814	1	9730010	9732756	1
1	9638080	9639814	1	9880752	9884907	1
1	9638080	9639814	1	10124807	10127849	1
1	9642712	9644757	1	10296596	10298769	1
1	9730010	9732756	1	10678767	10682480	1
1	9768050	9769863	1	9775249	9778450	1
1	9775249	9778450	1	9880752	9884907	1
1	9775249	9778450	1	11229182	11231621	1
1	9880752	9884907	1	10615492	10619136	1
1	9984482	9988012	1	11043651	11046050	1
1	10017346	10019230	1	10027637	10030780	1
1	10027637	10030780	1	10062976	10066395	3
1	10027637	10030780	1	10105338	10109317	2
1	10027637	10030780	1	10260572	10263318	1
1	10027637	10030780	1	11880380	11883890	1
1	10062976	10066395	1	10312093	10314444	1
1	10105338	10109317	1	10150203	10152735	1
1	10105338	10109317	1	10260572	10263318	1
1	10105338	10109317	1	11357952	11360574	1
1	10124807	10127849	1	10150203	10152735	1
1	10150203	10152735	1	10260572	10263318	1
1	10150203	10152735	1	10490087	10493844	1
1	10162138	10164894	1	10260572	10263318	1
1	10192235	10194884	1	10260572	10263318	1
1	10215060	10218374	1	10230871	10234396	2
1	10230871	10234396	1	10296596	10298769	1
1	10230871	10234396	1	10321094	10324028	1
1	10260572	10263318	1	10321094	10324028	3
1	10260572	10263318	1	10331025	10332788	1
1	10260572	10263318	1	10574617	10576916	1
1	10296596	10298769	1	10684973	10688736	1
1	10312093	10314444	1	10321094	10324028	3
1	10312093	10314444	1	10490087	10493844	2
1	10321094	10324028	1	10347911	10351429	4
1	10321094	10324028	1	10357135	10359401	1
1	10321094	10324028	1	10490087	10493844	1
1	10321094	10324028	1	11014167	11016537	1
1	10321094	10324028	1	11063801	11067127	1
1	10321094	10324028	1	12103142	12105761	1
1	10347911	10351429	1	10357135	10359401	1
1	10357135	10359401	1	10490087	10493844	1
1	10357135	10359401	1	11063801	11067127	1
1	10490087	10493844	1	10876700	10879157	1
1	10490087	10493844	1	11144206	11146145	1
1	10574617	10576916	1	10684973	10688736	2
1	10615492	10619136	1	10621383	10623834	4
1	10615492	10619136	1	10678767	10682480	3
1	10615492	10619136	1	10759942	10762287	1
1	10615492	10619136	1	11583086	11585821	1
1	10615492	10619136	1	11664490	11667477	1
1	10615492	10619136	1	12170361	12172825	1
1	10621383	10623834	1	10678767	10682480	2
1	10621383	10623834	1	10853605	10856547	1
1	10678767	10682480	1	10684973	10688736	6
1	10678767	10682480	1	10759942	10762287	4
1	10678767	10682480	1	10853605	10856547	1
1	10678767	10682480	1	11357952	11360574	1
1	10684973	10688736	1	10751330	10753967	1
1	10684973	10688736	1	10759942	10762287	1
1	10684973	10688736	1	11014167	11016537	1
1	10684973	10688736	1	11492938	11495925	1
1	10684973	10688736	1	11664490	11667477	1
1	10751330	10753967	1	10759942	10762287	1
1	10751330	10753967	1	10853605	10856547	1
1	10751330	10753967	1	12072453	12075700	1
1	10759942	10762287	1	12510364	12512171	1
1	10833724	10836582	1	12591923	12593822	1
1	10853605	10856547	1	10985736	10988570	1
1	10858696	10861433	1	10876700	10879157	1
1	10876700	10879157	1	10985736	10988570	1
1	10876700	10879157	1	11008888	11011703	1
1	10964545	10966824	1	11014167	11016537	1
1	10992996	10995541	1	11008888	11011703	1
1	10992996	10995541	1	11014167	11016537	1
1	10992996	10995541	1	12330154	12332455	1
1	11008888	11011703	1	11014167	11016537	1
1	11008888	11011703	1	11063801	11067127	1
1	11008888	11011703	1	11162958	11166223	2
1	11014167	11016537	1	11038277	11040810	1
1	11014167	11016537	1	11043651	11046050	1
1	11014167	11016537	1	11125994	11128517	1
1	11043651	11046050	1	11063801	11067127	1
1	11043651	11046050	1	11070751	11072353	1
1	11043651	11046050	1	11162958	11166223	1
1	11043651	11046050	1	12364543	12368025	1
1	11043651	11046050	1	13032219	13035302	1
1	11063801	11067127	1	11162958	11166223	1
1	11070751	11072353	1	11229182	11231621	1
1	11125994	11128517	1	11229182	11231621	1
1	11125994	11128517	1	11714182	11718523	1
1	11144206	11146145	1	11162958	11166223	1
1	11144206	11146145	1	13049352	13055044	1
1	11162958	11166223	1	11298761	11300654	1
1	11162958	11166223	1	11583086	11585821	1
1	11298761	11300654	1	11303471	11306264	1
1	11298761	11300654	1	11583086	11585821	2
1	11298761	11300654	1	12340025	12343826	1
1	11303471	11306264	1	11436573	11439547	1
1	11303471	11306264	1	11740941	11743105	1
1	11303471	11306264	1	12637286	12641395	1
1	11322734	11324914	1	11436573	11439547	1
1	11357952	11360574	1	11364185	11367734	4
1	11357952	11360574	1	11436573	11439547	1
1	11357952	11360574	1	11492938	11495925	1
1	11357952	11360574	1	11740941	11743105	1
1	11357952	11360574	1	12708186	12711174	1
1	11364185	11367734	1	11408044	11411475	1
1	11364185	11367734	1	11492938	11495925	1
1	11400983	11402852	1	11416075	11418603	1
1	11400983	11402852	1	11594150	11597133	1
1	11408044	11411475	1	11436573	11439547	2
1	11408044	11411475	1	11606149	11608197	1
1	11408044	11411475	1	11714182	11718523	1
1	11416075	11418603	1	11436573	11439547	1
1	11416075	11418603	1	11714182	11718523	1
1	11416075	11418603	1	12103142	12105761	1
1	11416075	11418603	1	12294984	12298477	1
1	11436573	11439547	1	11492938	11495925	4
1	11492938	11495925	1	11977872	11979291	1
1	11492938	11495925	1	12103142	12105761	1
1	11492938	11495925	1	12330154	12332455	1
1	11492938	11495925	1	13049352	13055044	1
1	11583086	11585821	1	11594150	11597133	2
1	11583086	11585821	1	12294984	12298477	1
1	11594150	11597133	1	11670127	11672872	2
1	11594150	11597133	1	11714182	11718523	1
1	11664490	11667477	1	11670127	11672872	5
1	11664490	11667477	1	11714182	11718523	1
1	11664490	11667477	1	11722577	11725849	2
1	11670127	11672872	1	11714182	11718523	2
1	11670127	11672872	1	12144193	12148197	1
1	11670127	11672872	1	12334872	12338447	1
1	11714182	11718523	1	11722577	11725849	1
1	11714182	11718523	1	12103142	12105761	1
1	11714182	11718523	1	12294984	12298477	1
1	11714182	11718523	1	12510364	12512171	1
1	11714182	11718523	1	13074643	13076554	1
1	11722577	11725849	1	11880380	11883890	1
1	11977872	11979291	1	12103142	12105761	1
1	11977872	11979291	1	12170361	12172825	1
1	11983400	11985237	1	12144193	12148197	1
1	11983400	11985237	1	13074643	13076554	1
1	11983400	11985237	1	13780820	13783159	1
1	12072453	12075700	1	12103142	12105761	1
1	12072453	12075700	1	12135323	12136635	1
1	12072453	12075700	1	12138255	12140109	1
1	12103142	12105761	1	12334872	12338447	1
1	12103142	12105761	1	12447795	12449950	1
1	12103142	12105761	1	12679562	12681812	1
1	12135323	12136635	1	12140656	12142041	1
1	12135323	12136635	1	12330154	12332455	1
1	12138255	12140109	1	12170361	12172825	1
1	12138255	12140109	1	12330154	12332455	1
1	12140656	12142041	1	13964798	13969571	1
1	12144193	12148197	1	12178936	12181851	2
1	12144193	12148197	1	12287877	12290685	1
1	12144193	12148197	1	12398644	12401472	1
1	12170361	12172825	1	12178936	12181851	2
1	12170361	12172825	1	12294984	12298477	1
1	12170361	12172825	1	12330154	12332455	1
1	12170361	12172825	1	12334872	12338447	1
1	12170361	12172825	1	12398644	12401472	1
1	12170361	12172825	1	12531490	12534510	1
1	12170361	12172825	1	12630552	12633412	1
1	12170361	12172825	1	13808075	13811210	1
1	12178936	12181851	1	12287877	12290685	1
1	12178936	12181851	1	12447795	12449950	1
1	12178936	12181851	1	12502049	12504593	1
1	12178936	12181851	1	12538160	12544007	1
1	12287877	12290685	1	12294984	12298477	7
1	12287877	12290685	1	12330154	12332455	2
1	12287877	12290685	1	12364543	12368025	2
1	12294984	12298477	1	12330154	12332455	2
1	12294984	12298477	1	12334872	12338447	2
1	12294984	12298477	1	12443075	12445630	1
1	12330154	12332455	1	12334872	12338447	4
1	12330154	12332455	1	12623558	12625860	1
1	12330154	12332455	1	13458441	13460062	1
1	12334872	12338447	1	12340025	12343826	1
1	12334872	12338447	1	12358021	12360099	4
1	12334872	12338447	1	12364543	12368025	2
1	12334872	12338447	1	12429147	12431766	1
1	12334872	12338447	1	12502049	12504593	1
1	12340025	12343826	1	12364543	12368025	1
1	12358021	12360099	1	12364543	12368025	3
1	12358021	12360099	1	12373157	12376208	4
1	12358021	12360099	1	12393789	12396015	1
1	12358021	12360099	1	12502049	12504593	1
1	12358021	12360099	1	13049352	13055044	1
1	12358021	12360099	1	13818716	13822082	1
1	12364543	12368025	1	12373157	12376208	7
1	12364543	12368025	1	12398644	12401472	2
1	12364543	12368025	1	12447795	12449950	1
1	12364543	12368025	1	12510364	12512171	1
1	12364543	12368025	1	12538160	12544007	1
1	12373157	12376208	1	12398644	12401472	1
1	12373157	12376208	1	12429147	12431766	1
1	12373157	12376208	1	12502049	12504593	1
1	12373157	12376208	1	12538160	12544007	1
1	12393789	12396015	1	12398644	12401472	2
1	12398644	12401472	1	12443075	12445630	2
1	12398644	12401472	1	12447795	12449950	1
1	12398644	12401472	1	12510364	12512171	1
1	12398644	12401472	1	13439511	13442547	1
1	12443075	12445630	1	12502049	12504593	2
1	12447795	12449950	1	12491785	12494441	1
1	12447795	12449950	1	12502049	12504593	5
1	12447795	12449950	1	12591923	12593822	1
1	12447795	12449950	1	12623558	12625860	1
1	12447795	12449950	1	12712593	12717177	1
1	12447795	12449950	1	13899191	13900872	1
