DMR_Chr	DMR_Start	DMR_End	DMR_Comparison	DMR_Context	Gene_Chr	Gene_Start	Gene_End	Gene_Chain	Gene_ID	Gene_type	DMR_Gene_Overlap_size	Feature_Chr	Feature_Start	Feature_End	Feature	DMR_Feature_Overlap_size
8	158869261	158869425	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	8	158852737	158871193	TE	164
8	158869261	158869425	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	8	158851712	158917460	TE	164
9	1462127	1462524	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	9	1460718	1465717	Gene_down_5k	397
9	1462127	1462524	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	9	1460494	1466542	TE	397
9	36416231	36416359	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	9	36414981	36497321	TE	128
9	61838989	61839105	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	9	61835778	61848390	TE	116
9	61838989	61839105	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	9	61781946	61851683	TE	116
9	68066594	68067048	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	9	68065192	68076524	Intergenic	454
9	88223752	88223846	Landrace/Maize	CG	9	88220986	88223951	+	Zm00001d046416	gene	94	9	88223499	88223951	Exon	94
9	89465935	89466145	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	9	89461684	89466683	Gene_down_5k	210
9	109521423	109521629	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	9	109514818	109523776	Intergenic	206
9	119362624	119363049	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	9	119353482	119366870	TE	425
9	119577929	119578151	Landrace/Maize	CG	9	119578065	119583754	+	Zm00001d047135	gene	86	9	119573065	119578064	Gene_up_5k	135
9	119577929	119578151	Landrace/Maize	CG	9	119578065	119583754	+	Zm00001d047135	gene	86	9	119578065	119578298	Exon	86
9	120589400	120589587	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	9	120587539	120590600	Intergenic	187
9	122465197	122465424	Landrace/Maize	CG	9	122464162	122469128	-	Zm00001d047215	gene	227	9	122464848	122465463	Intron	227
9	136877114	136877656	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	9	136858672	136901972	TE	542
9	136877114	136877656	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	9	136830458	136902774	TE	542
9	137824680	137825296	Landrace/Maize	CG	9	137824154	137836628	-	Zm00001d047639	gene	616	9	137810835	137826457	TE	616
9	137824680	137825296	Landrace/Maize	CG	9	137824154	137836628	-	Zm00001d047639	gene	616	9	137824215	137831507	Intron	616
9	137824680	137825296	Landrace/Maize	CG	9	137824154	137836628	-	Zm00001d047639	gene	616	9	137824215	137831507	Intron	616
9	154449582	154449861	Landrace/Maize	CG	9	154446529	154450415	+	Zm00001d048314	gene	279	9	154449124	154449593	Intron	11
9	154449582	154449861	Landrace/Maize	CG	9	154446529	154450415	+	Zm00001d048314	gene	279	9	154445335	154450334	Gene_down_5k	279
9	154449582	154449861	Landrace/Maize	CG	9	154446529	154450415	+	Zm00001d048314	gene	279	9	154449594	154450415	Exon	267
9	155229792	155229911	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	9	155225812	155230811	Gene_down_5k	119
10	32816274	32816515	Landrace/Maize	CG	10	32815479	32817141	+	Zm00001d023973	gene	241	10	32816263	32817141	Exon	241
10	32816274	32816515	Landrace/Maize	CG	10	32815479	32817141	+	Zm00001d023973	gene	241	10	32814129	32829986	TE	241
10	34972078	34972453	Landrace/Maize	CG	10	34971922	34972401	-	Zm00001d023992	gene	323	10	34971922	34972401	Exon	323
10	34972078	34972453	Landrace/Maize	CG	10	34971922	34972401	-	Zm00001d023992	gene	323	10	34954380	34972892	TE	375
10	34972078	34972453	Landrace/Maize	CG	10	34971922	34972401	-	Zm00001d023992	gene	323	10	34972402	34977401	Gene_up_5k	51
10	44089426	44090131	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	10	44077139	44089662	TE	236
10	44089426	44090131	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	10	44089663	44093888	Intergenic	468
10	51537551	51538517	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	10	51535994	51539985	TE	966
10	56649945	56650045	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	10	56648331	56661725	Intergenic	100
10	67238772	67238939	Landrace/Maize	CG	10	67238307	67239064	+	Zm00001d024367	gene	167	10	67238743	67238836	Intron	64
10	67238772	67238939	Landrace/Maize	CG	10	67238307	67239064	+	Zm00001d024367	gene	167	10	67238837	67239064	Exon	102
10	67238772	67238939	Landrace/Maize	CG	10	67238307	67239064	+	Zm00001d024367	gene	167	10	67232767	67251049	TE	167
10	67245365	67245581	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	10	67245145	67250144	Gene_up_5k	216
10	67245365	67245581	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	10	67232767	67251049	TE	216
10	84502507	84502706	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	10	84494424	84506842	TE	199
10	91847259	91847474	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	10	91834642	91848896	Intergenic	215
10	105636445	105636987	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	10	105632948	105637947	Gene_up_5k	542
10	105636445	105636987	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	10	105633368	105638367	Gene_down_5k	542
10	105636445	105636987	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	10	105634957	105639956	Gene_down_5k	542
10	110195408	110195624	Landrace/Maize	CG	10	110194156	110198209	+	Zm00001d025228	gene	216	10	110194468	110196453	Intron	216
10	110195408	110195624	Landrace/Maize	CG	10	110194156	110198209	+	Zm00001d025228	gene	216	10	110194468	110196453	Intron	216
10	110195408	110195624	Landrace/Maize	CG	10	110194156	110198209	+	Zm00001d025228	gene	216	10	110195334	110200333	Gene_up_5k	216
10	123091266	123091592	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	10	123071543	123093174	Intergenic	326
10	149487789	149488364	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	10	149486912	149489703	TE	575
10	149487789	149488364	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	10	149486791	149491790	Gene_down_5k	575
10	150122008	150122643	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	10	150116528	150125932	TE	635
10	150122008	150122643	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	10	150117853	150126750	TE	635
10	150122008	150122643	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	10	150110410	150134097	TE	635
10	150490223	150490509	Landrace/Maize	CG	10	150488543	150490777	+	Zm00001d026702	gene	286	10	150489641	150490264	Exon	41
10	150490223	150490509	Landrace/Maize	CG	10	150488543	150490777	+	Zm00001d026702	gene	286	10	150490265	150490346	Intron	81
10	150490223	150490509	Landrace/Maize	CG	10	150488543	150490777	+	Zm00001d026702	gene	286	10	150490347	150490777	Exon	162
10	150490223	150490509	Landrace/Maize	CG	10	150488543	150490777	+	Zm00001d026702	gene	286	10	150486550	150491549	Gene_up_5k	286
10	150490223	150490509	Landrace/Maize	CG	10	150488543	150490777	+	Zm00001d026702	gene	286	10	150488718	150493717	Gene_down_5k	286
10	150490223	150490509	Landrace/Maize	CG	10	150488543	150490777	+	Zm00001d026702	gene	286	10	150489633	150494632	Gene_up_5k	286
10	150490223	150490509	Landrace/Maize	CG	10	150488543	150490777	+	Zm00001d026702	gene	286	10	150474624	150502892	TE	286
10	150749964	150750133	Landrace/Maize	CG	NA	NA	NA	NA	NA	NA	NA	10	150747981	150752980	Gene_down_5k	169
1	210239	210456	Teosinte/Landrace	CG	1	209979	215403	-	Zm00001d027242	gene	217	1	209979	210382	Exon	143
1	210239	210456	Teosinte/Landrace	CG	1	209979	215403	-	Zm00001d027242	gene	217	1	210383	210695	Intron	73
1	210239	210456	Teosinte/Landrace	CG	1	209979	215403	-	Zm00001d027242	gene	217	1	210383	210695	Intron	73
1	210239	210456	Teosinte/Landrace	CG	1	209979	215403	-	Zm00001d027242	gene	217	1	205716	210715	Gene_up_5k	217
1	210239	210456	Teosinte/Landrace	CG	1	209979	215403	-	Zm00001d027242	gene	217	1	209114	220714	TE	217
1	262694	263201	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	262225	282121	Intergenic	507
1	5703072	5703214	Teosinte/Landrace	CG	1	5701680	5704055	-	Zm00001d027458	gene	142	1	5703061	5703231	Exon	142
1	5703072	5703214	Teosinte/Landrace	CG	1	5701680	5704055	-	Zm00001d027458	gene	142	1	5699273	5704272	Gene_up_5k	142
1	5703072	5703214	Teosinte/Landrace	CG	1	5701680	5704055	-	Zm00001d027458	gene	142	1	5701025	5706024	Gene_down_5k	142
1	6261427	6261551	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	6255688	6261976	TE	124
1	32366480	32366777	Teosinte/Landrace	CG	1	32363713	32367026	+	Zm00001d028370	gene	297	1	32366180	32367026	Exon	297
1	32617175	32617332	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	32614504	32620636	Intergenic	157
1	46643487	46644117	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	46643538	46643994	TE	456
1	46643487	46644117	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	46640495	46648849	TE	630
1	50011319	50011464	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	50007218	50011935	Intergenic	145
1	50506066	50506262	Teosinte/Landrace	CG	1	50505948	50506710	+	Zm00001d028906	gene	196	1	50505948	50506118	Exon	52
1	50506066	50506262	Teosinte/Landrace	CG	1	50505948	50506710	+	Zm00001d028906	gene	196	1	50506119	50506188	Intron	69
1	50506066	50506262	Teosinte/Landrace	CG	1	50505948	50506710	+	Zm00001d028906	gene	196	1	50506119	50506188	Intron	69
1	50506066	50506262	Teosinte/Landrace	CG	1	50505948	50506710	+	Zm00001d028906	gene	196	1	50506189	50506710	Exon	73
1	50506066	50506262	Teosinte/Landrace	CG	1	50505948	50506710	+	Zm00001d028906	gene	196	1	50502379	50519091	TE	196
1	52503078	52503292	Teosinte/Landrace	CG	1	52499430	52509398	+	Zm00001d028946	gene	214	1	52499909	52507633	Intron	214
1	52503078	52503292	Teosinte/Landrace	CG	1	52499430	52509398	+	Zm00001d028946	gene	214	1	52499909	52507633	Intron	214
1	62881023	62881269	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	62874685	62882695	TE	246
1	65446659	65446852	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	65443563	65448562	Gene_down_5k	193
1	65446659	65446852	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	65444812	65449811	Gene_down_5k	193
1	70217401	70217864	Teosinte/Landrace	CG	1	70211480	70219160	+	Zm00001d029429	gene	463	1	70213082	70218081	Gene_down_5k	463
1	70217401	70217864	Teosinte/Landrace	CG	1	70211480	70219160	+	Zm00001d029429	gene	463	1	70216862	70218298	Intron	463
1	70217401	70217864	Teosinte/Landrace	CG	1	70211480	70219160	+	Zm00001d029429	gene	463	1	70215796	70220795	Gene_down_5k	463
1	80851514	80851734	Teosinte/Landrace	CG	1	80850183	80851874	-	Zm00001d029635	gene	220	1	80851462	80851539	Intron	25
1	80851514	80851734	Teosinte/Landrace	CG	1	80850183	80851874	-	Zm00001d029635	gene	220	1	80851462	80851539	Intron	25
1	80851514	80851734	Teosinte/Landrace	CG	1	80850183	80851874	-	Zm00001d029635	gene	220	1	80851540	80851874	Exon	194
1	81803786	81803871	Teosinte/Landrace	CG	1	81803033	81807676	-	Zm00001d029664	gene	85	1	81803772	81803874	Exon	85
1	81803786	81803871	Teosinte/Landrace	CG	1	81803033	81807676	-	Zm00001d029664	gene	85	1	81800825	81805824	Gene_up_5k	85
1	87469387	87469574	Teosinte/Landrace	CG	1	87468623	87469510	+	Zm00001d029800	gene	123	1	87468623	87469510	Exon	123
1	87469387	87469574	Teosinte/Landrace	CG	1	87468623	87469510	+	Zm00001d029800	gene	123	1	87464723	87469722	Gene_down_5k	187
1	87469387	87469574	Teosinte/Landrace	CG	1	87468623	87469510	+	Zm00001d029800	gene	123	1	87448651	87470222	TE	187
1	87469387	87469574	Teosinte/Landrace	CG	1	87468623	87469510	+	Zm00001d029800	gene	123	1	87469511	87474510	Gene_down_5k	63
1	98784248	98784511	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	98734456	98785826	TE	263
1	98784248	98784511	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	98784262	98794138	TE	249
1	115413043	115413773	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	115411383	115420613	Intergenic	730
1	119937049	119937391	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	119923886	119940003	TE	342
1	120117347	120117491	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	120108415	120153325	TE	144
1	126728320	126728447	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	126726692	126728654	Intergenic	127
1	127254663	127254800	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	127251444	127260760	TE	137
1	127255841	127256029	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	127251444	127260760	TE	188
1	128271818	128272245	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	128270830	128299784	Intergenic	427
1	128775408	128775637	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	128768403	128787994	Intergenic	229
1	129828546	129829765	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	129825945	129829258	Intergenic	712
1	129828546	129829765	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	129829259	129843179	TE	506
1	130473811	130474317	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	130470449	130476558	TE	506
1	130473811	130474317	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	130470884	130478101	TE	506
1	130576644	130576812	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	130574680	130579679	Gene_down_5k	168
1	130926476	130926616	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	130905155	130927880	Intergenic	140
1	140038619	140039059	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	140025997	140040331	Intergenic	440
1	146473216	146473563	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	146469164	146475833	TE	347
1	146473216	146473563	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	146469721	146476577	TE	347
1	166625171	166625937	Teosinte/Landrace	CG	1	166624511	166627207	+	Zm00001d030900	gene	766	1	166624511	166627207	Exon	766
1	166625171	166625937	Teosinte/Landrace	CG	1	166624511	166627207	+	Zm00001d030900	gene	766	1	166623878	166628877	Gene_down_5k	766
1	166625171	166625937	Teosinte/Landrace	CG	1	166624511	166627207	+	Zm00001d030900	gene	766	1	166625765	166630764	Gene_up_5k	172
1	167546695	167547010	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	167546706	167555724	TE	304
1	167546695	167547010	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	167537937	167559451	TE	315
1	167546695	167547010	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	167523043	167581527	TE	315
1	170397869	170398457	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	170393606	170399140	Intergenic	588
1	187734838	187735021	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	187732036	187745253	TE	183
1	190266998	190267338	Teosinte/Landrace	CG	1	190266395	190269706	-	Zm00001d031444	gene	340	1	190266395	190268247	Exon	340
1	190266998	190267338	Teosinte/Landrace	CG	1	190266395	190269706	-	Zm00001d031444	gene	340	1	190265263	190270262	Gene_down_5k	340
1	190266998	190267338	Teosinte/Landrace	CG	1	190266395	190269706	-	Zm00001d031444	gene	340	1	190262098	190273742	TE	340
1	193699651	193699777	Teosinte/Landrace	CG	1	193698635	193701525	+	Zm00001d031540	gene	126	1	193699651	193699753	Exon	102
1	193699651	193699777	Teosinte/Landrace	CG	1	193698635	193701525	+	Zm00001d031540	gene	126	1	193699754	193699848	Intron	23
1	193699651	193699777	Teosinte/Landrace	CG	1	193698635	193701525	+	Zm00001d031540	gene	126	1	193697233	193702232	Gene_down_5k	126
1	203706026	203706239	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	203705402	203722860	TE	213
1	210710902	210711227	Teosinte/Landrace	CG	1	210710799	210711759	-	Zm00001d032047	gene	325	1	210710799	210711377	Exon	325
1	210710902	210711227	Teosinte/Landrace	CG	1	210710799	210711759	-	Zm00001d032047	gene	325	1	210627639	210715422	TE	325
1	215322526	215322824	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	215319945	215324125	TE	298
1	223058854	223059423	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	223053191	223061278	Intergenic	569
1	223572879	223573089	Teosinte/Landrace	CG	1	223545282	223577431	-	Zm00001d032353	gene	210	1	223572548	223575823	Intron	210
1	223572879	223573089	Teosinte/Landrace	CG	1	223545282	223577431	-	Zm00001d032353	gene	210	1	223567275	223578089	TE	210
1	223973456	223973597	Teosinte/Landrace	CG	1	223971687	223976147	+	Zm00001d032361	gene	141	1	223972707	223975759	Intron	141
1	238131262	238131571	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	238126763	238131762	Gene_down_5k	309
1	238131262	238131571	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	238116462	238135467	TE	309
1	244141483	244141751	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	244130387	244155296	TE	268
1	246988638	246989004	Teosinte/Landrace	CG	1	246988429	246989769	+	Zm00001d033012	gene	366	1	246988429	246989769	Exon	366
1	247461372	247461761	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	247452103	247463608	Intergenic	389
1	255171226	255171404	Teosinte/Landrace	CG	1	255170439	255173301	-	Zm00001d033225	gene	178	1	255170439	255171717	Exon	178
1	255171226	255171404	Teosinte/Landrace	CG	1	255170439	255173301	-	Zm00001d033225	gene	178	1	255160193	255174806	TE	178
1	259922434	259922862	Teosinte/Landrace	CG	1	259922088	259923164	-	Zm00001d033351	gene	428	1	259922088	259923164	Exon	428
1	262821951	262822285	Teosinte/Landrace	CG	1	262817278	262823055	+	Zm00001d033436	gene	334	1	262818240	262822070	Intron	119
1	262821951	262822285	Teosinte/Landrace	CG	1	262817278	262823055	+	Zm00001d033436	gene	334	1	262818240	262822070	Intron	119
1	262821951	262822285	Teosinte/Landrace	CG	1	262817278	262823055	+	Zm00001d033436	gene	334	1	262817205	262823006	TE	334
1	262821951	262822285	Teosinte/Landrace	CG	1	262817278	262823055	+	Zm00001d033436	gene	334	1	262822071	262823055	Exon	214
1	262821951	262822285	Teosinte/Landrace	CG	1	262817278	262823055	+	Zm00001d033436	gene	334	1	262818667	262831199	TE	334
1	262821951	262822285	Teosinte/Landrace	CG	1	262817278	262823055	+	Zm00001d033436	gene	334	1	262785672	262878856	TE	334
1	269309417	269309789	Teosinte/Landrace	CG	1	269308497	269321829	+	Zm00001d033632	gene	372	1	269308777	269310072	Exon	372
1	274886275	274886451	Teosinte/Landrace	CG	1	274885788	274896921	+	Zm00001d033825	gene	176	1	274885788	274886512	Exon	176
1	299653740	299653996	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	299652965	299657964	Gene_up_5k	256
1	300736935	300737138	Teosinte/Landrace	CG	1	300730265	300737926	+	Zm00001d034721	gene	203	1	300736929	300737251	Exon	203
1	300736935	300737138	Teosinte/Landrace	CG	1	300730265	300737926	+	Zm00001d034721	gene	203	1	300736005	300741004	Gene_up_5k	203
1	302627564	302627904	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	1	302626213	302632587	Intergenic	340
2	936498	936873	Teosinte/Landrace	CG	2	935639	948444	+	Zm00001d001788	gene	375	2	935978	937526	Exon	375
2	936498	936873	Teosinte/Landrace	CG	2	935639	948444	+	Zm00001d001788	gene	375	2	933729	938728	Gene_down_5k	375
2	1250028	1250371	Teosinte/Landrace	CG	2	1245474	1250143	+	Zm00001d001803	gene	115	2	1249853	1250143	Exon	115
2	1250028	1250371	Teosinte/Landrace	CG	2	1245474	1250143	+	Zm00001d001803	gene	115	2	1246628	1251627	Gene_down_5k	343
2	1250028	1250371	Teosinte/Landrace	CG	2	1245474	1250143	+	Zm00001d001803	gene	115	2	1250144	1255143	Gene_down_5k	227
2	2637087	2637310	Teosinte/Landrace	CG	2	2637031	2639743	+	Zm00001d001903	gene	223	2	2637031	2637328	Exon	223
2	2637087	2637310	Teosinte/Landrace	CG	2	2637031	2639743	+	Zm00001d001903	gene	223	2	2636205	2641204	Gene_down_5k	223
2	2637087	2637310	Teosinte/Landrace	CG	2	2637031	2639743	+	Zm00001d001903	gene	223	2	2636660	2641659	Gene_down_5k	223
2	8230364	8230475	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	8227966	8232965	Gene_up_5k	111
2	8230364	8230475	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	8228764	8236496	TE	111
2	8233416	8233932	Teosinte/Landrace	CG	2	8232966	8234474	+	Zm00001d002202	gene	516	2	8233412	8233493	Exon	77
2	8233416	8233932	Teosinte/Landrace	CG	2	8232966	8234474	+	Zm00001d002202	gene	516	2	8233494	8234219	Intron	438
2	8233416	8233932	Teosinte/Landrace	CG	2	8232966	8234474	+	Zm00001d002202	gene	516	2	8228764	8236496	TE	516
2	8233416	8233932	Teosinte/Landrace	CG	2	8232966	8234474	+	Zm00001d002202	gene	516	2	8232460	8237459	Gene_down_5k	516
2	8233416	8233932	Teosinte/Landrace	CG	2	8232966	8234474	+	Zm00001d002202	gene	516	2	8232768	8256330	TE	516
2	8233416	8233932	Teosinte/Landrace	CG	2	8232966	8234474	+	Zm00001d002202	gene	516	2	8230960	8311479	TE	516
2	12563772	12564066	Teosinte/Landrace	CG	2	12559556	12564353	+	Zm00001d002433	gene	294	2	12561717	12564314	Exon	294
2	12563772	12564066	Teosinte/Landrace	CG	2	12559556	12564353	+	Zm00001d002433	gene	294	2	12559577	12564576	Gene_up_5k	294
2	19423440	19423631	Teosinte/Landrace	CG	2	19421000	19428059	+	Zm00001d002694	gene	191	2	19420376	19425375	Gene_up_5k	191
2	24290771	24290862	Teosinte/Landrace	CG	2	24286536	24291225	+	Zm00001d002842	gene	91	2	24290698	24291225	Exon	91
2	24290771	24290862	Teosinte/Landrace	CG	2	24286536	24291225	+	Zm00001d002842	gene	91	2	24288846	24293845	Gene_down_5k	91
2	25731208	25731451	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	25718555	25732672	TE	243
2	25731208	25731451	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	25712028	25735451	TE	243
2	25731208	25731451	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	25704967	25737098	TE	243
2	26844518	26844865	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	26842631	26850780	TE	347
2	36860029	36860110	Teosinte/Landrace	CG	2	36851196	36864553	+	Zm00001d003229	gene	81	2	36858780	36863779	Gene_up_5k	81
2	36860029	36860110	Teosinte/Landrace	CG	2	36851196	36864553	+	Zm00001d003229	gene	81	2	36858780	36863779	Gene_up_5k	81
2	37117817	37118073	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	37112592	37122754	Intergenic	256
2	37352680	37352968	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	37320255	37360695	TE	288
2	76079279	76079464	Teosinte/Landrace	CG	2	76077655	76080443	+	Zm00001d004021	gene	185	2	76079191	76079582	Exon	185
2	76079279	76079464	Teosinte/Landrace	CG	2	76077655	76080443	+	Zm00001d004021	gene	185	2	76076377	76081376	Gene_down_5k	185
2	76079279	76079464	Teosinte/Landrace	CG	2	76077655	76080443	+	Zm00001d004021	gene	185	2	76077523	76082522	Gene_up_5k	185
2	76365835	76366045	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	76347913	76366649	Intergenic	210
2	92181200	92181363	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	92176649	92181648	Gene_up_5k	163
2	92181200	92181363	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	92180236	92183727	TE	163
2	93283677	93284071	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	93274531	93287039	TE	394
2	93283677	93284071	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	93283218	93288217	Gene_up_5k	394
2	105800260	105800679	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	105797404	105806216	TE	419
2	106082203	106082337	Teosinte/Landrace	CG	2	106081084	106087544	-	Zm00001d004358	gene	134	2	106082038	106082275	Exon	72
2	106082203	106082337	Teosinte/Landrace	CG	2	106081084	106087544	-	Zm00001d004358	gene	134	2	106082276	106085644	Intron	61
2	106082203	106082337	Teosinte/Landrace	CG	2	106081084	106087544	-	Zm00001d004358	gene	134	2	106049686	106097882	TE	134
2	108498706	108499086	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	108496449	108503210	Intergenic	380
2	114899891	114900415	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	114897991	114903821	Intergenic	524
2	118781151	118781762	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	118764577	118782671	TE	611
2	118781151	118781762	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	118705789	118791564	TE	611
2	121939051	121939511	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	121929306	121942764	Intergenic	460
2	127607560	127607738	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	127607070	127609629	TE	178
2	129009041	129009266	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	128972858	129010718	TE	225
2	141041972	141042073	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	141031247	141043585	TE	101
2	141041972	141042073	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	141039586	141044585	Gene_down_5k	101
2	141041972	141042073	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	2	141039953	141098289	TE	101
