Type	chr	start	stop	q-value	mean_methylation_difference	#CpGs	p(MWU)	p(2D KS)	POP A	POP B	Compare
CHG	1	115464745	115465138	5.90E-45	-0.554265	20	3.90E-14	3.00E-51	0.017072	0.57134	Teosinte/Maize
CHG	1	126576095	126576756	5.50E-81	-0.651547	29	4.20E-14	2.80E-87	0.14882	0.80037	Teosinte/Maize
CHG	1	128271005	128271253	4.80E-43	-0.635232	16	3.40E-14	2.50E-49	0.12396	0.75919	Teosinte/Maize
CHG	1	128271726	128272009	2.50E-16	-0.462802	12	3.80E-14	1.30E-22	0.36035	0.82315	Teosinte/Maize
CHG	1	129041004	129041913	3.40E-156	-0.701933	49	2.90E-14	1.70E-162	0.054306	0.75624	Teosinte/Maize
CHG	1	129304950	129305050	3.30E-25	-0.730002	9	4.80E-14	1.70E-31	0.193	0.923	Teosinte/Maize
CHG	1	130306877	130307760	1.40E-69	-0.476082	44	2.10E-14	7.40E-76	0.25685	0.73293	Teosinte/Maize
CHG	1	131051394	131051523	8.10E-28	-0.6516	11	3.80E-14	4.20E-34	0.095147	0.74675	Teosinte/Maize
CHG	1	137247048	137247087	1.20E-19	-0.402656	8	4.70E-14	6.30E-26	0.34748	0.75014	Teosinte/Maize
CHG	1	140270972	140272123	1.30E-70	-0.619098	22	4.10E-14	6.90E-77	0.11264	0.73174	Teosinte/Maize
CHG	1	144865140	144865539	3.00E-36	-0.421868	36	4.50E-14	1.50E-42	0.1199	0.54176	Teosinte/Maize
CHG	1	147358557	147359139	5.90E-16	-0.474541	11	4.40E-14	3.00E-22	0.18628	0.66082	Teosinte/Maize
CHG	1	149112355	149113235	1.50E-52	-0.611505	19	4.70E-14	7.70E-59	0.13329	0.74479	Teosinte/Maize
CHG	1	149529267	149529439	4.60E-28	-0.477555	16	5.10E-14	2.40E-34	0.35142	0.82897	Teosinte/Maize
CHG	1	149546929	149547122	4.30E-07	-0.416742	8	4.50E-14	2.20E-13	0.32368	0.74042	Teosinte/Maize
CHG	1	155276296	155276503	1.20E-08	-0.433847	10	4.40E-14	6.20E-15	0.3613	0.79514	Teosinte/Maize
CHG	1	159294267	159294995	4.60E-20	-0.483814	12	5.10E-14	2.40E-26	0.25412	0.73793	Teosinte/Maize
CHG	1	164215902	164216307	1.30E-43	-0.463723	31	4.30E-14	6.50E-50	0.27336	0.73708	Teosinte/Maize
CHG	1	177820290	177820572	6.50E-13	-0.469592	12	4.70E-14	3.40E-19	0.012952	0.48254	Teosinte/Maize
CHG	1	182828636	182828867	2.60E-09	-0.409776	8	1.80E-11	1.30E-15	0.21901	0.62878	Teosinte/Maize
CHG	1	183241117	183241644	2.20E-52	-0.465622	33	5.00E-14	1.10E-58	0.057424	0.52305	Teosinte/Maize
CHG	1	183241991	183243004	1.50E-60	-0.468509	43	3.10E-14	7.60E-67	0.13168	0.60018	Teosinte/Maize
CHG	1	183244075	183244469	3.90E-26	-0.450848	19	3.70E-14	2.00E-32	0.071596	0.52244	Teosinte/Maize
CHG	1	183601100	183601157	4.50E-06	-0.405234	8	2.00E-11	2.30E-12	0.00608	0.41131	Teosinte/Maize
CHG	1	183601514	183602322	1.10E-94	-0.447897	68	3.60E-14	5.90E-101	0.043722	0.49162	Teosinte/Maize
CHG	1	185426094	185426331	8.00E-59	-0.548561	24	4.40E-14	4.10E-65	0.28285	0.83141	Teosinte/Maize
CHG	1	185559168	185559259	1.10E-05	-0.445077	8	3.20E-11	5.80E-12	0.47113	0.9162	Teosinte/Maize
CHG	1	198613669	198614516	2.40E-15	-0.401684	22	4.00E-14	1.20E-21	0.095533	0.49722	Teosinte/Maize
CHG	1	215322137	215322804	7.70E-47	-0.429692	43	4.80E-14	4.00E-53	0.11585	0.54554	Teosinte/Maize
CHG	1	221759729	221760001	3.20E-10	-0.423813	8	4.60E-14	1.60E-16	0.48849	0.91231	Teosinte/Maize
CHG	1	222995852	222996844	5.10E-50	-0.439981	42	4.10E-14	2.60E-56	0.35014	0.79012	Teosinte/Maize
CHG	1	223004713	223004959	8.00E-20	-0.46714	14	4.30E-14	4.10E-26	0.23306	0.7002	Teosinte/Maize
CHG	1	223006120	223006395	3.30E-18	-0.499835	12	4.80E-14	1.70E-24	0.33469	0.83453	Teosinte/Maize
CHG	1	223306623	223306792	2.90E-19	-0.460792	13	4.50E-14	1.50E-25	0.0080605	0.46885	Teosinte/Maize
CHG	1	224576841	224576963	1.50E-20	-0.425662	11	4.40E-14	7.50E-27	0.39005	0.81571	Teosinte/Maize
CHG	1	226882784	226883320	3.10E-18	-0.413716	17	4.30E-14	1.60E-24	0.25122	0.66493	Teosinte/Maize
CHG	1	226920203	226920733	2.20E-56	-0.540263	25	3.50E-14	1.10E-62	0.033365	0.57363	Teosinte/Maize
CHG	1	242253233	242253440	1.10E-25	-0.584353	13	3.60E-14	5.60E-32	0.089526	0.67388	Teosinte/Maize
CHG	1	243107462	243107891	2.10E-45	-0.538985	25	5.70E-14	1.10E-51	0.25118	0.79017	Teosinte/Maize
CHG	1	243114660	243114965	4.10E-08	-0.466747	9	4.50E-14	2.10E-14	0.095851	0.5626	Teosinte/Maize
CHG	1	243592892	243593500	4.10E-20	-0.492731	13	4.80E-14	2.10E-26	0.21234	0.70507	Teosinte/Maize
CHG	1	247756382	247756811	8.20E-29	-0.444642	23	5.10E-14	4.20E-35	0.20293	0.64758	Teosinte/Maize
CHG	1	250955774	250957233	4.80E-78	-0.464976	48	5.00E-14	2.50E-84	0.27197	0.73694	Teosinte/Maize
CHG	1	254507014	254507271	2.20E-47	-0.633128	16	4.60E-14	1.10E-53	0.031234	0.66436	Teosinte/Maize
CHG	1	260935458	260935672	5.30E-14	-0.479741	11	4.00E-14	2.70E-20	0.057255	0.537	Teosinte/Maize
CHG	1	266794561	266794815	9.20E-10	-0.402602	13	4.50E-14	4.70E-16	0.33911	0.74171	Teosinte/Maize
CHG	1	270351561	270352644	2.20E-56	-0.494343	29	3.90E-14	1.10E-62	0.31637	0.81072	Teosinte/Maize
CHG	1	272130550	272131438	3.10E-157	-0.681972	53	7.10E-15	1.60E-163	0.088037	0.77001	Teosinte/Maize
CHG	1	272614821	272615091	1.80E-26	-0.461086	19	4.40E-14	9.20E-33	0.094976	0.55606	Teosinte/Maize
CHG	1	272621336	272621508	4.80E-17	-0.658379	8	4.10E-14	2.50E-23	0.10906	0.76744	Teosinte/Maize
CHG	1	272710298	272710429	2.70E-38	-0.499973	17	3.40E-14	1.40E-44	0.36596	0.86593	Teosinte/Maize
CHG	1	274412667	274413323	8.40E-46	-0.402883	35	5.80E-14	4.30E-52	0.34614	0.74902	Teosinte/Maize
CHG	1	282144973	282145313	1.60E-24	-0.640309	10	3.60E-14	8.50E-31	0.13654	0.77685	Teosinte/Maize
CHG	1	288497538	288497937	2.40E-33	-0.6645	13	4.90E-14	1.20E-39	0.069597	0.7341	Teosinte/Maize
CHG	1	293632162	293632503	1.90E-33	-0.43738	27	4.80E-14	9.80E-40	0.012339	0.44972	Teosinte/Maize
CHG	1	303795686	303795799	1.30E-30	-0.579072	10	4.40E-14	6.60E-37	0.12315	0.70222	Teosinte/Maize
CHG	1	306556328	306556722	1.60E-26	-0.488282	17	5.20E-14	8.30E-33	0.23094	0.71922	Teosinte/Maize
CHG	2	54460	55168	2.50E-34	-0.472028	23	4.50E-14	1.30E-40	0.35984	0.83187	Teosinte/Maize
CHG	2	7240185	7241231	2.90E-62	-0.411644	58	3.90E-14	1.50E-68	0.064326	0.47597	Teosinte/Maize
CHG	2	21195786	21195881	5.40E-05	-0.409349	8	4.90E-06	2.80E-11	0.069691	0.47904	Teosinte/Maize
CHG	2	26426291	26427191	3.40E-55	-0.431783	48	3.90E-14	1.80E-61	0.054592	0.48638	Teosinte/Maize
CHG	2	26427575	26428798	1.40E-41	-0.40299	43	4.80E-14	7.00E-48	0.057194	0.46018	Teosinte/Maize
CHG	2	26732822	26733155	1.20E-18	-0.502182	14	4.10E-14	6.10E-25	0.11152	0.61371	Teosinte/Maize
CHG	2	34231621	34232408	5.60E-83	-0.652244	29	1.70E-14	2.90E-89	0.19398	0.84623	Teosinte/Maize
CHG	2	34257136	34257579	1.50E-35	-0.505242	22	5.50E-14	7.70E-42	0.12461	0.62985	Teosinte/Maize
CHG	2	34269926	34270093	2.40E-30	-0.527642	17	3.90E-14	1.20E-36	0.33448	0.86212	Teosinte/Maize
CHG	2	34338804	34339623	5.20E-40	-0.513157	23	3.80E-14	2.70E-46	0.011642	0.5248	Teosinte/Maize
CHG	2	59796290	59796752	1.30E-47	-0.687515	15	4.50E-14	6.60E-54	0.0052897	0.69281	Teosinte/Maize
CHG	2	76139101	76139527	6.50E-11	-0.430056	13	4.10E-14	3.30E-17	0.33949	0.76954	Teosinte/Maize
CHG	2	92788822	92789888	2.60E-65	-0.510507	38	4.50E-14	1.30E-71	0.21406	0.72457	Teosinte/Maize
CHG	2	96711250	96711350	4.60E-12	-0.529318	8	4.20E-14	2.40E-18	0.07855	0.60787	Teosinte/Maize
CHG	2	96711810	96711937	6.70E-15	-0.467692	11	4.30E-14	3.40E-21	0.28433	0.75202	Teosinte/Maize
CHG	2	97636262	97636566	2.70E-22	-0.551615	14	4.50E-14	1.40E-28	0.13483	0.68645	Teosinte/Maize
CHG	2	101250271	101250530	4.50E-30	-0.490021	20	4.50E-14	2.30E-36	0.22218	0.7122	Teosinte/Maize
CHG	2	106731530	106734695	1.50E-21	-0.526141	170	4.80E-14	7.60E-28	0.78877	0.75204	Teosinte/Maize
CHG	2	112468534	112468761	4.90E-13	-0.536081	8	2.60E-13	2.50E-19	0.0097555	0.54584	Teosinte/Maize
CHG	2	115143744	115144186	1.10E-19	-0.432722	17	4.40E-14	5.70E-26	0.058846	0.49157	Teosinte/Maize
CHG	2	119377073	119377585	5.50E-31	-0.553918	18	4.10E-14	2.80E-37	0.2234	0.77731	Teosinte/Maize
CHG	2	122897919	122898333	3.90E-25	-0.686256	8	4.30E-14	2.00E-31	0.036334	0.72259	Teosinte/Maize
CHG	2	123897929	123898473	1.70E-21	-0.483728	15	4.50E-14	8.80E-28	0.17838	0.66211	Teosinte/Maize
CHG	2	125500106	125500485	9.80E-37	-0.423836	22	4.00E-14	5.00E-43	0.27534	0.69918	Teosinte/Maize
CHG	2	129008715	129009251	6.40E-45	-0.465304	32	3.40E-14	3.30E-51	0.17046	0.63577	Teosinte/Maize
CHG	2	129077938	129078677	1.40E-39	-0.466399	26	5.40E-14	7.10E-46	0.2185	0.6849	Teosinte/Maize
CHG	2	132288670	132288978	2.80E-15	-0.517734	10	4.10E-14	1.40E-21	0.12979	0.64752	Teosinte/Maize
CHG	2	144180489	144180615	1.80E-28	-0.542014	17	3.60E-14	9.10E-35	0.26877	0.81079	Teosinte/Maize
CHG	2	148020872	148021033	2.90E-11	-0.436258	14	5.90E-14	1.50E-17	0.057756	0.49401	Teosinte/Maize
CHG	2	152655551	152655841	1.20E-42	-0.562489	20	5.30E-14	6.00E-49	0.16939	0.73188	Teosinte/Maize
CHG	2	161486111	161486450	9.40E-22	-0.540048	15	4.40E-14	4.80E-28	0.10316	0.6432	Teosinte/Maize
CHG	2	179674451	179674741	6.70E-13	-0.415318	13	3.90E-14	3.50E-19	0.3632	0.77852	Teosinte/Maize
CHG	2	190700170	190700416	1.80E-07	-0.456662	9	7.40E-14	9.00E-14	0.025138	0.4818	Teosinte/Maize
CHG	2	190896631	190896994	5.70E-44	-0.552162	25	4.90E-14	2.90E-50	0.13057	0.68274	Teosinte/Maize
CHG	2	198813406	198814347	7.40E-53	-0.423163	28	5.50E-14	3.80E-59	0.40075	0.82391	Teosinte/Maize
CHG	2	200516587	200517140	7.30E-47	-0.482123	32	3.60E-14	3.70E-53	0.17377	0.6559	Teosinte/Maize
CHG	2	200517511	200517721	1.10E-11	-0.415285	11	4.10E-14	5.60E-18	0.34057	0.75586	Teosinte/Maize
CHG	2	200518200	200519460	4.40E-30	-0.446898	19	4.30E-14	2.30E-36	0.32142	0.76832	Teosinte/Maize
CHG	2	200520763	200521428	1.30E-70	-0.445036	39	5.70E-14	6.80E-77	0.32736	0.7724	Teosinte/Maize
CHG	2	200522250	200522572	7.30E-22	-0.420079	19	4.70E-14	3.80E-28	0.31895	0.73903	Teosinte/Maize
CHG	2	216044781	216045234	1.20E-12	-0.455088	9	4.50E-14	6.10E-19	0.38886	0.84395	Teosinte/Maize
CHG	2	218330579	218330845	1.30E-55	-0.588388	18	4.80E-14	6.70E-62	0.057101	0.64549	Teosinte/Maize
CHG	2	218754943	218756881	5.50E-98	-0.459396	63	5.10E-14	2.80E-104	0.39726	0.85665	Teosinte/Maize
CHG	2	224669925	224670158	3.90E-39	-0.747574	12	3.80E-14	2.00E-45	0.082571	0.83015	Teosinte/Maize
CHG	2	224892652	224893139	2.30E-29	-0.538399	16	4.20E-14	1.20E-35	0.21522	0.75362	Teosinte/Maize
CHG	2	226003874	226004391	1.10E-05	-0.415364	9	8.60E-12	5.60E-12	0.12161	0.53697	Teosinte/Maize
CHG	2	226803627	226803896	3.10E-08	-0.442202	9	4.50E-14	1.60E-14	0.2739	0.71611	Teosinte/Maize
CHG	2	226986125	226986344	5.30E-09	-0.405682	10	2.10E-12	2.70E-15	0.50205	0.90774	Teosinte/Maize
CHG	2	243876186	243876584	1.30E-88	-0.504606	32	5.90E-14	6.70E-95	0.093258	0.59786	Teosinte/Maize
CHG	3	212066	212427	1.00E-31	-0.493634	21	4.40E-14	5.40E-38	0.22403	0.71767	Teosinte/Maize
CHG	3	282761	282862	9.50E-07	-0.426703	9	4.70E-14	4.90E-13	0.17925	0.60595	Teosinte/Maize
CHG	3	283166	283391	2.60E-09	-0.4314	10	4.60E-14	1.30E-15	0.17765	0.60905	Teosinte/Maize
CHG	3	6829623	6829824	4.00E-11	-0.400937	11	4.20E-14	2.10E-17	0.44152	0.84246	Teosinte/Maize
CHG	3	6835629	6836857	4.60E-53	-0.462504	42	4.00E-14	2.40E-59	0.18504	0.64754	Teosinte/Maize
CHG	3	13968688	13969619	5.70E-32	-0.46601	27	4.60E-14	2.90E-38	0.063438	0.52945	Teosinte/Maize
CHG	3	20215464	20215648	1.60E-20	-0.417928	13	5.20E-14	8.30E-27	0.35164	0.76957	Teosinte/Maize
CHG	3	34302379	34302621	1.50E-21	-0.434207	17	4.70E-14	7.50E-28	0.18139	0.61559	Teosinte/Maize
CHG	3	53347720	53348598	8.30E-117	-0.604997	43	2.10E-14	4.30E-123	0.17936	0.78436	Teosinte/Maize
CHG	3	57174952	57175392	2.00E-17	-0.510095	10	4.40E-14	1.00E-23	0.33837	0.84847	Teosinte/Maize
CHG	3	75327951	75328872	1.60E-40	-0.414616	28	3.50E-14	8.50E-47	0.32873	0.74335	Teosinte/Maize
CHG	3	75631422	75632730	1.20E-85	-0.454046	59	2.70E-14	6.00E-92	0.27445	0.72849	Teosinte/Maize
CHG	3	76711133	76711557	7.40E-30	-0.47298	20	3.80E-14	3.80E-36	0.031632	0.50461	Teosinte/Maize
CHG	3	76734695	76735601	5.90E-54	-0.435642	42	4.40E-14	3.00E-60	0.082646	0.51829	Teosinte/Maize
CHG	3	78978623	78978808	1.10E-33	-0.508537	12	4.00E-14	5.50E-40	0.14803	0.65657	Teosinte/Maize
CHG	3	80348978	80349294	1.50E-29	-0.430616	22	4.10E-14	7.80E-36	0.22096	0.65158	Teosinte/Maize
CHG	3	82233461	82234999	3.90E-160	-0.62533	56	5.90E-15	2.00E-166	0.17682	0.80215	Teosinte/Maize
CHG	3	83499026	83499211	1.90E-14	-0.404035	18	4.50E-10	9.80E-21	0.0087972	0.41283	Teosinte/Maize
CHG	3	92490629	92491292	5.30E-40	-0.482167	24	4.50E-14	2.70E-46	0.35901	0.84118	Teosinte/Maize
CHG	3	95452355	95452726	6.10E-15	-0.424669	8	4.40E-14	3.10E-21	0.4297	0.85437	Teosinte/Maize
CHG	3	99558266	99558816	9.30E-48	-0.485432	32	3.60E-14	4.80E-54	0.13358	0.61902	Teosinte/Maize
CHG	3	103113973	103114399	1.10E-19	-0.411264	15	3.80E-14	5.80E-26	0.31146	0.72273	Teosinte/Maize
CHG	3	103123375	103123791	1.40E-21	-0.417565	18	4.10E-14	7.10E-28	0.39901	0.81657	Teosinte/Maize
CHG	3	104296560	104296787	6.00E-26	-0.539161	12	4.10E-14	3.10E-32	0.30178	0.84094	Teosinte/Maize
CHG	3	111711142	111711538	2.20E-67	-0.548325	33	4.40E-14	1.10E-73	0.055317	0.60364	Teosinte/Maize
CHG	3	116500224	116500904	3.10E-24	-0.472669	18	4.40E-14	1.60E-30	0.23365	0.70632	Teosinte/Maize
CHG	3	117755523	117755723	1.50E-05	-0.405469	8	7.00E-14	7.70E-12	0.17621	0.58168	Teosinte/Maize
CHG	3	121257256	121257585	5.90E-08	-0.518216	8	5.10E-14	3.00E-14	0.084958	0.60317	Teosinte/Maize
CHG	3	147536114	147536514	2.80E-14	-0.468548	13	4.50E-14	1.40E-20	0.12299	0.59153	Teosinte/Maize
CHG	3	155995126	155996937	9.90E-193	-0.546198	90	0.00E+00	5.10E-199	0.17467	0.72087	Teosinte/Maize
CHG	3	158448370	158448474	7.50E-17	-0.507889	11	4.70E-14	3.90E-23	0.0070181	0.51491	Teosinte/Maize
CHG	3	159927568	159927843	2.10E-20	-0.570738	12	4.00E-14	1.10E-26	0.0024632	0.5732	Teosinte/Maize
CHG	3	172077166	172077509	1.70E-14	-0.511308	9	4.00E-14	8.50E-21	0.15801	0.66932	Teosinte/Maize
CHG	3	185388083	185388809	2.40E-86	-0.611479	35	3.70E-14	1.20E-92	0.04587	0.65735	Teosinte/Maize
CHG	3	191370565	191370687	4.80E-45	-0.651053	17	3.90E-14	2.50E-51	0.058922	0.70998	Teosinte/Maize
CHG	3	194049474	194050250	7.60E-35	-0.530815	24	4.60E-14	3.90E-41	0.058997	0.58981	Teosinte/Maize
CHG	3	195290306	195290777	3.60E-11	-0.451962	10	4.10E-14	1.90E-17	0.2469	0.69886	Teosinte/Maize
CHG	3	216882218	216882459	1.80E-07	-0.496316	8	4.50E-14	9.30E-14	0.15628	0.6526	Teosinte/Maize
CHG	3	217201504	217201786	9.40E-07	-0.400077	12	1.80E-06	4.80E-13	0.006414	0.40649	Teosinte/Maize
CHG	4	4480221	4480413	7.20E-20	-0.516502	10	4.60E-14	3.70E-26	0.0088395	0.52534	Teosinte/Maize
CHG	4	8234451	8234974	1.10E-39	-0.401323	32	5.20E-14	5.60E-46	0.36698	0.76831	Teosinte/Maize
CHG	4	9354995	9355423	2.20E-111	-0.666594	31	5.50E-14	1.10E-117	0.0037466	0.67034	Teosinte/Maize
CHG	4	9429406	9429638	1.40E-55	-0.665692	15	3.50E-14	7.40E-62	0.0060633	0.67175	Teosinte/Maize
CHG	4	9974865	9975736	1.10E-103	-0.532293	48	2.00E-14	5.50E-110	0.086054	0.61835	Teosinte/Maize
CHG	4	31541156	31541473	9.60E-20	-0.479162	10	4.60E-14	4.90E-26	0.24027	0.71944	Teosinte/Maize
CHG	4	32252413	32252935	3.40E-12	-0.482396	9	4.20E-14	1.70E-18	0.13643	0.61882	Teosinte/Maize
CHG	4	32382455	32382923	7.90E-20	-0.610866	9	3.90E-14	4.00E-26	0.030824	0.64169	Teosinte/Maize
CHG	4	40634877	40635126	1.10E-20	-0.616195	8	4.70E-14	5.50E-27	0.27682	0.89301	Teosinte/Maize
CHG	4	40985361	40985996	1.50E-72	-0.659841	22	4.50E-14	7.70E-79	0.010047	0.66989	Teosinte/Maize
CHG	4	41330905	41331026	5.70E-11	-0.463067	9	4.30E-14	2.90E-17	0.1333	0.59637	Teosinte/Maize
CHG	4	42459552	42459684	2.80E-11	-0.42763	12	2.50E-11	1.40E-17	0.044048	0.47168	Teosinte/Maize
CHG	4	45737832	45738126	2.20E-32	-0.633661	12	5.10E-14	1.10E-38	0.13442	0.76808	Teosinte/Maize
CHG	4	48623994	48625418	2.00E-96	-0.555015	50	3.50E-14	1.00E-102	0.063217	0.61823	Teosinte/Maize
CHG	4	53039400	53039507	4.10E-08	-0.454107	8	4.30E-14	2.10E-14	0.2317	0.68581	Teosinte/Maize
CHG	4	53498058	53498337	3.10E-31	-0.524322	16	4.20E-14	1.60E-37	0.36945	0.89377	Teosinte/Maize
CHG	4	53867574	53868426	6.00E-60	-0.430344	45	4.70E-14	3.10E-66	7.73E-02	0.50762	Teosinte/Maize
CHG	4	54179212	54179912	8.50E-23	-0.467997	14	4.50E-14	4.30E-29	0.36761	0.8356	Teosinte/Maize
CHG	4	57029832	57030862	6.90E-42	-0.458298	29	4.80E-14	3.50E-48	0.27554	0.73384	Teosinte/Maize
CHG	4	61381597	61382035	5.80E-31	-0.563702	18	4.20E-14	3.00E-37	0.075803	0.6395	Teosinte/Maize
CHG	4	61389122	61389318	1.80E-29	-0.553916	13	4.40E-14	9.00E-36	0.25212	0.80603	Teosinte/Maize
CHG	4	61547061	61548178	5.40E-63	-0.410702	57	3.30E-14	2.70E-69	0.098235	0.50894	Teosinte/Maize
CHG	4	62228680	62228895	5.30E-25	-0.501899	12	3.80E-14	2.70E-31	0.3688	0.8707	Teosinte/Maize
CHG	4	64853149	64853256	8.10E-18	-0.627706	8	4.20E-14	4.20E-24	0.14912	0.77683	Teosinte/Maize
CHG	4	66677606	66678381	1.40E-56	-0.547391	27	3.40E-14	7.30E-63	0.2776	0.82499	Teosinte/Maize
CHG	4	68237188	68237997	3.90E-128	-0.624597	50	3.70E-14	2.00E-134	0.19131	0.8159	Teosinte/Maize
CHG	4	68966306	68966491	1.00E-14	-0.418044	13	4.30E-14	5.10E-21	0.0040801	0.42212	Teosinte/Maize
CHG	4	72719862	72720118	4.60E-10	-0.501666	9	4.30E-14	2.40E-16	0.084224	0.58589	Teosinte/Maize
CHG	4	75108372	75108946	6.90E-43	-0.545143	17	5.30E-14	3.50E-49	0.34715	0.8923	Teosinte/Maize
CHG	4	83977407	83977518	9.40E-38	-0.635015	18	4.50E-14	4.80E-44	0.11754	0.75255	Teosinte/Maize
CHG	4	88041549	88041765	4.60E-20	-0.47213	19	4.10E-14	2.30E-26	0.024193	0.49632	Teosinte/Maize
CHG	4	90607941	90608295	2.00E-34	-0.512668	22	4.20E-14	1.00E-40	0.090051	0.60272	Teosinte/Maize
CHG	4	91848728	91848923	2.60E-26	-0.668466	8	5.00E-14	1.30E-32	0.069424	0.73789	Teosinte/Maize
CHG	4	91937365	91937782	5.00E-17	-0.502194	12	4.60E-14	2.60E-23	0.25732	0.75952	Teosinte/Maize
CHG	4	91947738	91948393	1.30E-64	-0.517656	33	6.70E-14	6.50E-71	0.26803	0.78569	Teosinte/Maize
CHG	4	91984041	91985169	6.30E-45	-0.480742	30	5.60E-14	3.30E-51	0.27458	0.75532	Teosinte/Maize
CHG	4	91988557	91989675	1.60E-112	-0.625809	45	3.40E-14	8.00E-119	0.16443	0.79024	Teosinte/Maize
CHG	4	91990190	91990694	7.10E-89	-0.562332	36	6.70E-14	3.70E-95	0.30168	0.86402	Teosinte/Maize
CHG	4	92823013	92823526	2.00E-67	-0.849349	16	5.90E-14	1.00E-73	0.032019	0.88137	Teosinte/Maize
CHG	4	92847217	92847828	2.70E-88	-0.620333	34	3.50E-14	1.40E-94	0.060978	0.68131	Teosinte/Maize
CHG	4	94925614	94926341	3.70E-25	-0.436905	21	4.30E-14	1.90E-31	0.11476	0.55167	Teosinte/Maize
CHG	4	97214038	97214592	5.60E-75	-0.552788	23	3.00E-14	2.90E-81	0.053624	0.60641	Teosinte/Maize
CHG	4	98668704	98669865	1.50E-113	-0.589661	48	6.20E-14	7.40E-120	0.18556	0.77522	Teosinte/Maize
CHG	4	99944174	99944610	1.70E-20	-0.482165	16	4.40E-14	8.70E-27	0.16716	0.64933	Teosinte/Maize
CHG	4	100588552	100588766	6.30E-29	-0.570654	12	3.80E-14	3.30E-35	0.058651	0.6293	Teosinte/Maize
CHG	4	100721453	100721629	3.10E-19	-0.491165	11	3.70E-14	1.60E-25	0.37142	0.86258	Teosinte/Maize
CHG	4	102597626	102597945	4.40E-56	-0.639403	18	4.60E-14	2.30E-62	0.12919	0.76859	Teosinte/Maize
CHG	4	103106919	103107884	8.00E-77	-0.680153	26	5.10E-14	4.10E-83	0.1714	0.85155	Teosinte/Maize
CHG	4	103553729	103553937	1.10E-12	-0.482934	8	4.60E-14	5.50E-19	0.4159	0.89883	Teosinte/Maize
CHG	4	105348893	105349290	1.40E-23	-0.506631	14	4.90E-14	7.40E-30	0.29946	0.8061	Teosinte/Maize
CHG	4	105494226	105494604	4.70E-11	-0.406995	10	4.40E-14	2.40E-17	0.010029	0.41702	Teosinte/Maize
CHG	4	106058827	106059757	2.80E-187	-0.70953	55	4.30E-14	1.50E-193	0.094978	0.80451	Teosinte/Maize
CHG	4	107860963	107862017	7.10E-179	-0.584318	76	5.20E-14	3.70E-185	0.010863	0.59518	Teosinte/Maize
CHG	4	108158525	108159750	1.80E-129	-0.63181	47	4.10E-14	9.20E-136	0.17284	0.80465	Teosinte/Maize
CHG	4	112920489	112920674	1.80E-21	-0.493108	15	4.70E-14	9.50E-28	0.14562	0.63873	Teosinte/Maize
CHG	4	114946794	114947027	1.30E-06	-0.457734	8	4.50E-14	6.70E-13	0.34332	0.80106	Teosinte/Maize
CHG	4	115211396	115211653	2.90E-77	-0.66706	19	3.30E-14	1.50E-83	0.082757	0.74982	Teosinte/Maize
CHG	4	115252761	115253678	2.30E-177	-0.601332	49	5.00E-14	1.20E-183	0.11072	0.71205	Teosinte/Maize
CHG	4	118075790	118076449	4.00E-47	-0.526475	28	3.80E-14	2.10E-53	0.052349	0.57882	Teosinte/Maize
CHG	4	119803970	119804279	4.40E-46	-0.573103	22	3.40E-14	2.30E-52	0.15757	0.73068	Teosinte/Maize
CHG	4	120184838	120184989	1.20E-56	-0.714954	16	4.00E-14	6.10E-63	0.019901	0.73486	Teosinte/Maize
CHG	4	121909893	121910218	4.20E-57	-0.598295	25	5.30E-14	2.20E-63	0.060868	0.65916	Teosinte/Maize
CHG	4	139246460	139246853	8.70E-14	-0.45831	13	4.70E-14	4.50E-20	0.23117	0.68948	Teosinte/Maize
CHG	4	140518400	140519156	1.30E-16	-0.445194	14	4.50E-14	6.50E-23	0.20539	0.65059	Teosinte/Maize
CHG	4	148612588	148612965	4.40E-36	-0.609248	17	4.00E-14	2.30E-42	0.0074337	0.61668	Teosinte/Maize
CHG	4	152452464	152452616	6.90E-26	-0.555881	14	3.80E-14	3.60E-32	0.15522	0.71111	Teosinte/Maize
CHG	4	160310681	160311117	2.80E-70	-0.58556	21	4.80E-14	1.40E-76	0.15174	0.7373	Teosinte/Maize
CHG	4	160311579	160311964	1.40E-53	-0.48561	19	3.20E-14	7.40E-60	0.17194	0.65755	Teosinte/Maize
CHG	4	160312924	160313145	2.50E-92	-0.7157	21	5.80E-14	1.30E-98	0.13025	0.84595	Teosinte/Maize
CHG	4	167765704	167766051	3.10E-18	-0.424825	14	4.20E-14	1.60E-24	0.22648	0.6513	Teosinte/Maize
CHG	4	169688276	169688629	3.30E-13	-0.46516	12	4.60E-14	1.70E-19	0.18263	0.64779	Teosinte/Maize
CHG	4	170019440	170019651	5.50E-37	-0.540666	23	4.10E-14	2.80E-43	0.083796	0.62446	Teosinte/Maize
CHG	4	170372607	170373342	3.10E-50	-0.440299	36	5.60E-14	1.60E-56	0.40132	0.84162	Teosinte/Maize
CHG	4	179766960	179767351	1.60E-31	-0.508012	19	3.80E-14	8.20E-38	0.28243	0.79044	Teosinte/Maize
CHG	4	182713242	182713752	1.00E-23	-0.486997	16	4.50E-14	5.30E-30	0.12194	0.60893	Teosinte/Maize
CHG	4	188819620	188819952	3.20E-23	-0.600525	12	4.40E-14	1.60E-29	0.074926	0.67545	Teosinte/Maize
