Context	Chr	Start	End	Comparison	Hyper/Hypo	JRIAL2A	JRIAL2B	JRIAL2C	JRIAL2D	JRIAL2E	JRIAL2F	JRIAL2G	JRIAL2H	JRIAL2I	JRIAL2J	JRIAL2K	JRIAL2L	JRIAL2M	JRIAL2N	JRIAL2O	JRIAL2P	JRIAL2Q	JRIAL2R	JRIAL2S	JRIAL2T	AMES-8235	PI-620767	PI-620773	PI-620774	PI-620784	PI-620785	PI-620797	PI-620819	PI-620821	PI-620834	PI-620842	PI-620846	PI-620856	PI-620859	PI-620860	PI-628503	PI-628514	A632	B37	B73	B97	CML322	HP301	IL14	LH123HT	LH82	Mo17	Oh43	P39	PHZ51	Tx303
CG	1	34971533	34971743	Teosinte/Maize	Hyper	0.125438596	0.091460055	0.31442242	0.070175439	0.061728395	0.0910401	0.083333333	0.206845238	0.321491228	0.204072682	0.045614035	0.337053571	0.030075188	0.329926247	0.147058824	0.833333333	0.27254902	0.049373434	0.127192982	0.038461538	0.244444444	0.651507937	0.866666667	0.485515873	0.724561404	0.524743231	0.406150794	0.891741071	0.299019608	0.458333333	0.291666667	0	0.166666667	0.353869048	0.254901961	0.642857143	0.204545455	0.592982456	0.521052632	0.793413458	0.791666667	0.255576441	0.729573935	0.076023392	0.69066416	0.826470588	0.5	0.780738706	0.662698413	0.597222222	0.346335536
CG	1	36898441	36898592	Teosinte/Maize	Hyper	0.04981203	0.071825397	0.134920635	0	0.048611111	0.087161085	0.22345447	0.038721805	0.013157895	0.060816498	0.163053467	0.045091896	0.09273183	0.023684211	0.180555556	0.203703704	0.301785714	0.016374269	0	0.083333333	NA	0	0.333333333	0.464285714	0.458333333	0.438596491	0.449122807	0.388888889	0.285714286	0.1875	0.571428571	0.194235589	0.23245614	0.504385965	0.53125	0.481481481	0.529411765	0.173057644	0.701754386	0.9	0.722222222	0.443518519	0.52481203	0.928299916	0.673684211	0.560714286	0.477192982	0.401345387	0.790350877	0.697222222	0.775438596
CG	1	46643487	46644117	Teosinte/Maize	Hypo	0.612233111	0.907287304	0.938740624	0.931377551	0.79577021	0.660756925	0.700275682	0.931420765	0.928706299	0.774479126	0.942343604	0.921069209	0.89320252	0.427997588	0.807164441	0.938801806	0.931385843	0.903281775	0.922650917	0.926329402	0.001851852	0.00857667	0	0.006004489	0.004817078	0.075581522	0.003476404	0.003885701	0.011710093	0.001893939	0.00225091	0.003125	0.00154321	0.005926193	0	0.002390751	0.007211538	0.000637755	0.008038814	0.0058557	0.003731343	0.003112166	0.002333381	0.000996423	0.000516529	0	0.008977361	0.003343955	0.003258145	0.001523025	0.080493223
CG	1	48334050	48334332	Teosinte/Maize	Hypo	0.526669285	0.113619048	0.234551227	0.532366352	0.201210678	0.276134781	0.136556999	0.477759149	0.292349206	0.335166289	0.329890332	0.465233574	0.437903665	0.143875902	0.482401656	0.532706767	0.529428571	0.319178391	0.335526316	0.510982496	0	0.043809524	0.048245614	0.014097744	0.029411765	0.281481481	0	0.03030303	0	0.175	0.010989011	0.314761905	0.028176502	0.251298701	0.04	0.057017544	0	0	0	0.004524887	0.032608696	0.016233766	0.009230769	0.017598344	0	0	0	0	0	0.011363636	0
CG	1	49361448	49361974	Teosinte/Maize	Hyper	0.008333333	0.434022575	0.497867063	0.113714286	0.333845899	0.437615741	0.368126984	0.484424603	0.494196429	0.853174603	0.02736394	0.578109012	0.859018759	0.0625	0.10599473	0.183741259	0.040981241	0.164270186	0.712797619	0.607683983	NA	0.847222222	0.878787879	0.941666667	0.385416667	0.892857143	0.651960784	0.561538462	0.838664596	0.934210526	1	0.884920635	0.649122807	0.789215686	0.902777778	1	0.925324675	0.788705739	0.936507937	0.815566502	0.69753824	0.667086835	0.918580138	0.813596126	0.739985015	0.861721612	0.947690715	0.719815053	0.832	0.801984127	0.672089485
CG	1	50010905	50011516	Teosinte/Maize	Hyper	0.287896338	0.357414369	0.260826595	0.045375458	0.313124633	0.467891952	0.46025959	0.255257349	0.501248001	0.017333333	0.007142857	0.011912633	0.274355972	0.378011204	0.350387891	0.535909762	0.554131653	0.364889805	0.003246753	0.233333333	0.567682073	0.409101382	0.956944444	0.978070175	0.832624113	0.181547619	0.5	0.933333333	0.838709677	0.322222222	0.9	0.980769231	0.976708075	0.893902439	0.533809524	0.927083333	0.937407407	0.941134752	0.962104757	0.909505182	0.803782242	0	0.923075824	0.888874449	0.87604491	0.931862745	0.941598787	0	0.870327942	0.944518272	0.896492497
CG	1	50506189	50506331	Teosinte/Maize	Hyper	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0.125	1	0.695833333	0.84047619	0.3125	0.397916667	0.96875	0.875	NA	0.318452381	0.102678571	0.473214286	0.866666667	0.552083333	0.958333333	0.575	0.935185185	0.2	0.738690476	0.879028258	0.85	0.811944076	0.604166667	0	0.205128205	0.896428571	0.758333333	0.584375	0	0.541666667	0
CG	1	50506761	50506904	Teosinte/Maize	Hyper	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008333333	0	0.007692308	0	0.7	0.2	NA	0	NA	0	0.5	NA	NA	0	0	NA	NA	NA	0	0.75	0.777777778	0.988095238	0.027777778	0.916666667	0.947368421	0.911949604	0.858956916	0	0	0.958646617	0	0.929181929	0	0	0.08543401
CG	1	62874426	62874774	Teosinte/Maize	Hypo	0.506361887	0.859331066	0.929786804	0.750276505	0.636915253	0.458871999	0.730908174	0.771147853	0.867642762	0.755366541	0.902642276	0.758741918	0.939675578	0.893175574	0.926781303	0.90368953	0.956521739	0.927056277	0.872349993	0.924675848	0.298550725	0.878826531	0.232763975	0.242592593	0.00210084	0.646428571	0.827380952	0.913333333	0.907957393	0.982758621	0	NA	0.08092451	0.202700078	0.46031746	0.01754386	0.170696091	0.409528456	0.351027055	0.002777778	0	0.56997209	0.003156418	0.747892052	0	0	0.059656085	0	0.382476943	0.001262626	0.186854387
CG	1	62881041	62881948	Teosinte/Maize	Hypo	0.648984909	0.87085048	0.92955636	0.904478732	0.764284834	0.827645315	0.813900856	0.863462301	0.938868461	0.884455205	0.870238095	0.902923584	0.939394757	0.923625624	0.904655103	0.906142173	0.872366522	0.757142841	0.923746705	0.950787625	0.080694531	0.738461538	0.457142857	0.049648138	0.008072443	0.459150929	0.966666667	0.895348837	0.784810346	0.791269841	0.004545455	NA	0.143942901	0.226684868	0.834751773	0.004694836	0.076187604	0.382011013	0.107598836	0.029933877	0	0.389452106	0.20617456	0.74766064	0	0.017132451	0.002754447	0.063677931	0.400676492	0.018565999	0.095632125
CG	1	69844897	69845287	Teosinte/Maize	Hyper	0.266898148	0.021276596	0.087797619	0.050901386	0.005228758	0.197594752	0.094727891	0.07434112	0.208387446	0.183928571	0.055288462	0.235776533	0.040289449	0.064384921	0.119444444	0.027777778	0.122222222	0.074032738	0.285087719	0.023809524	0.645833333	0.357142857	0.734615385	0.135772358	0.186982402	0.661625514	0.169028723	0.47005291	0.723423423	0.238425926	0.018518519	0.237859363	0.482320162	0.187233446	0.365591398	0.421604938	0.257723577	0.7	0.569047619	0.691279062	0.580544218	0.219426788	0.842744834	0.556746032	0.608662773	0.443363728	0.338513514	0.627096781	0.537106918	0.533333333	0.674767081
CG	1	70217453	70217899	Teosinte/Maize	Hyper	0.286849206	0.017598344	0.030612245	0.362121212	0.712091503	0.507986111	0.087126246	0.319030733	0.302178318	0	0	0.035802469	0.066037736	0.560281385	0.064957265	0.626488095	0	0	0.382086168	0	0.727272727	0.944304654	0.925438596	0.867346939	0.883777056	0.878125	0.91068999	0.878472222	0.024	0.868464529	0.912745098	0.85254329	0.778333333	0.882945736	0.926356589	0.957142857	0.912962963	0.708671825	0.586212121	0.833902407	0.830971277	0.912583576	0.871290406	0.902888007	0.950031101	0.908927903	0.90025927	0.570064727	0.880851064	0.843117767	0.95660267
CG	1	80851634	80852178	Teosinte/Maize	Hypo	0.859853264	0.831283975	0.863175605	0.816102603	0.855913885	0.883308413	0.869074074	0.942277167	0.919381313	0.890350902	0.878461959	0.894887625	0.870021645	0.827279932	0.893482316	0.889739035	0.863801577	0.8779613	0.874437538	0.844596475	0.00390625	0	0.039473684	0	0.007575758	0.006802721	0	0.1988437	0	0.003333333	0	0.014035088	0	0	0	0	0.001838235	0	0	0	0	0.001253133	0.003577236	0.011198046	0.010210185	0	0.007936508	0.004901961	0.002777778	0	0
CG	1	87097379	87097543	Teosinte/Maize	Hypo	0.63054721	0.691686108	0.554402095	0.686371408	0.513665996	0.528958221	0.699702381	0.283683473	0.570790816	0.487366789	0.862662338	0.782287157	0.521241906	0.15978836	0.721975441	0.673603381	0.593154831	0.656138859	0.482194361	0.5739621	NA	NA	NA	NA	0.166666667	0	NA	NA	0.05	NA	0	0.25	0.214285714	0.033333333	NA	NA	0.166666667	0	0	0	0.592698413	0	0.006578947	0.01461039	0.006578947	0	0	0	0.570512821	0	0
CG	1	87469380	87469574	Teosinte/Maize	Hypo	0.946345029	0.936755952	0.942592593	0.880555556	0.894280079	0.974914559	0.938746439	0.933473389	0.931818182	0.9261735	0.925	1	0.901556777	0.907037815	0.965277778	0.971929825	0.944794585	0.913271605	0.909021842	0.901010101	0	0.515384615	0.558747412	0.083333333	0.071428571	0.48115942	NA	0.05	0	0.318452381	0.1375	0.887681159	0.178571429	0.365942029	0.372463768	0.006802721	0.913888889	0	0.008333333	0.087045455	0.608139396	0.192403211	0.016942149	0	0.009178744	0	0.131521739	0.674761476	0.561728395	0	0.001831502
CG	1	95965622	95966550	Teosinte/Maize	Hyper	0.83803669	0.014444444	0.421232399	0.464589851	0.006746032	0.00246884	0.274343186	0.005217102	0.496861472	0.476780604	0.815986871	0.339281769	0.013284337	0.343995449	0.895024876	0.475247525	0.886382623	0.465769496	0.351805338	0.107926201	0.881135531	0.542948019	0.884057971	0.830894309	0.862356322	0.889583333	0.856498389	0.89372549	0.724761905	0.870657277	0.919642857	0.921354167	0.929986141	0.936818182	0.897660819	0.496560847	0.893242162	0.958149093	0.897116402	0.113102919	0.814997666	0.853774196	0.894752641	0.836592201	0.895166329	0.847222222	0.886403509	0.909991281	0.854395604	0.912000768	0.896581971
CG	1	98968472	98968824	Teosinte/Maize	Hyper	0.271412037	0.104761905	0	0.076315789	0.184210526	0.18245614	0	0.273809524	0.346825397	0.213095238	0.113333333	0.123412698	0.175621118	0.572916667	0.122474747	0.151666667	0.114583333	0.178320802	0.475859788	0	0.875	0.824074074	0.833333333	0.472222222	0.5	0.710526316	0.85	0.892857143	0.513768116	0.891666667	0.583333333	0.506666667	0.75	0.895833333	0.952777778	0.75	0.915151515	0.680571429	0.603809524	0.874242424	0.821604938	0.854254202	0.780676329	0.944093795	0.90384127	0.843154762	0.850412698	0.888122294	0.915151515	0.870666667	0.780208333
CG	1	100750491	100750759	Teosinte/Maize	Hypo	0.938556414	0.41994852	0.605178155	0.571428571	0.297663667	0.620555556	0.563938097	0.576923077	0.53514076	0.619153069	0.966003788	0.362192413	0.877205882	0.459538107	0.348412698	0.899305556	NA	0.062903226	0.206116585	0.02003367	0.00462963	0.0498779	NA	0.071428571	0	0.092592593	0	NA	0.036111111	0.009	0.007692308	0.009229114	0.004201681	0.086419753	NA	0.009615385	0	0.019495244	0	0.002403846	0	0.001322751	0.317405987	0.003555968	0.010957324	0.049107143	0	0.036915971	0.047327502	0	0.09295184
CG	1	100751107	100751510	Teosinte/Maize	Hypo	0.682049557	0.37548065	0.427134096	0.014814815	0.737179487	0.367343119	0.927637566	0.897619048	0.55487189	0.587502489	0.966666667	0.382267928	0.927941176	0.680874317	0.510307302	0.935403136	0.91100184	0.089611157	0.004329004	0.37336801	0	0.00297619	NA	0	0	0.012820513	0.005180005	0	0	0.007459207	0.003278689	0	0.002412076	0.003039514	NA	0	0	0.015386845	0.001683502	0.013205568	0.004716981	0.001271067	0.003097432	0.000615385	0.006593139	0.004464286	0.00346908	0.000710732	0.002304147	0.016904762	0.013283476
CG	1	104121606	104121821	Teosinte/Maize	Hypo	0.883333333	0.7125	0.865079365	0	0.961538462	0.033045977	0.900604686	0.413816739	0.433035714	0.143678161	0.94057971	0.870666667	0.361494253	0.02688172	0.875	0.435193452	0.9	0.384832451	0.132716049	0.869565217	1	0.96875	0.194444444	0	NA	0.875	0.714285714	0.005291005	0	0.555555556	0	0	0.1	0.5	0	0	0	0	0.020833333	0.0078125	0.003571429	0.007894737	0.015360983	0.737179487	0	0	0.010752688	0	0	0	0.002770083
CG	1	106122994	106123100	Teosinte/Maize	Hypo	0.422222222	0.633015873	0.852037037	0.866666667	0.794736842	0.869047619	1	0.926666667	0.800371573	0.933333333	0.464285714	0.875555556	NA	0.862222222	0.959028945	0.97	0.848888889	0.928373941	0.883722944	NA	0	0.03015873	0	0	NA	0	0.099809961	0.465517241	0.190634921	NA	NA	0	0.00952381	0.333333333	0	0.206896552	0	0.099070626	0	0.006	0	0	0.024137931	0.002232143	0.042763198	0	0.287301587	0.007264368	0	0.276673327	0
CG	1	106182380	106182580	Teosinte/Maize	Hyper	0.016	0	0.43	0.007636364	0.134989648	0	0	0	0.405797101	0.451056277	0.041714286	0.23776455	0.347675737	0.031746032	0.367184265	0.294927536	0.347222222	0.192063492	0	0.066666667	0.298611111	0.181818182	0.222222222	0.844444444	0.208333333	0.785714286	0.508441558	0.833333333	0	0.816666667	0.666666667	0.007246377	0.949792961	0.385714286	0.895652174	0.727272727	0.497058824	0.902432712	0.866893424	0.889357864	0.891025641	0.758362652	0.784090909	0.835902503	0.892097999	0.881578947	0.700396825	0.890075203	0.865959282	0.849275362	0.851007714
CG	1	108589990	108590312	Teosinte/Maize	Hypo	0.902116402	0.929710145	0.900641026	0.967391304	0.976190476	0.251658527	0.24963925	0.926984127	0.926666667	0.327257678	0.82890625	0.879039116	0.345555556	0.778095238	0.895192308	0.90914787	0.86031746	0.225541126	0.948544974	0.785714286	0	0.807692308	0.586956522	0.490196078	0.262037037	0.697619048	0.175	NA	0.01754386	0	0.904320988	0.903751804	0.508	0	0.007142857	0.807692308	0.4375	0.008408408	0	0	0.005050505	0.195555556	0.010545141	0	0	0.243181818	0.006060606	0	0.006756757	0	0.438134921
CG	1	109471599	109471942	Teosinte/Maize	Hyper	0.055299539	0.011827957	0.193234396	0.06292517	0.01	0.131552356	0.51271164	0.288580247	0.318498168	0.112452107	0.041750842	0.178561477	0.134920635	0.366954023	0.345068027	0.177272727	0.172222222	0.312698413	0.022988506	0.206410256	0.75	0.75	0.783333333	0.70625	0.53115942	0.51207483	0.63908046	0.545652174	0.363888889	0.608333333	0.364795918	0.105229592	0.724637681	0.402	0.553333333	0.86875	0.618530021	0.416666667	0.85255712	0.666475312	0.786930364	0.644952804	0.865051436	0.431357779	0.338415259	0.528846154	0.396505376	0.868008678	0.540296979	0.258928571	0.809622124
CG	1	112682541	112682681	Teosinte/Maize	Hypo	0.883333333	0.89	0.51878882	0.950980392	0.854139282	0.825721501	0.865124934	NA	0.936507937	NA	0.871166553	0.858695652	0.943178382	0.880701754	0.903637566	0.944202899	0.931746032	0.942800454	0.889619883	0.803030303	0.928189124	0.902380952	0.95	0.813333333	0.848339704	0.881944444	NA	NA	0.898550725	NA	0.888888889	0.812055405	0.941609977	0.865238761	0.890079365	0.924242424	0.760651629	0	0	0	0	0.923931624	0.862981859	0.02155987	0	0.008658009	0	NA	0	0	0.015277778
CG	1	115218159	115218675	Teosinte/Maize	Hypo	0.857238095	0.903362927	0.966512346	0.955555556	0.925197678	0.927513228	0.928781513	0.850925926	0.912808642	0.75	0.935976246	1	0.926547619	0.929748891	1	0.93133856	0.870581104	0.910984848	0.899749373	0.918642045	0	0	0.142	NA	0	0.411953353	0.908129497	0	0.866496599	0.94787234	0	0.007075472	0	0.384946065	0.5	0	0	0	0.004842615	0.003676471	NA	0.014761221	NA	0.899056604	0.023444611	0.004716981	0	0.005221071	0.931753247	0.001210654	0.001515152
CG	1	115413114	115413317	Teosinte/Maize	Hypo	0.964285714	0.89057971	0.938596491	0.954054054	0.913157895	0.298333333	0.88436853	0.080952381	0.934489796	0.988095238	0.960526316	0.924603175	0.994047619	0.83655914	0.075	0.938596491	NA	0.309183673	0.942307692	0.87962963	0.006493506	0.5	0.018115942	0.009090909	0	0.987837838	0	0	0.93115942	0.817901235	0	0.970588235	0	0.415055315	0	0.041666667	0.482882883	0.015625	0.044270833	0.963633974	0	0.004926108	0.987179487	0.904761905	0.097641723	0.080645161	0.037837838	0.869342983	0.845833333	0.018018018	0.07179803
CG	1	115465055	115465118	Teosinte/Maize	Hyper	0	0.007518797	0	0	0	0	0.013157895	0	0	0	0	0	0	0	0.00877193	0	0	0	0	0.254573935	1	0.944444444	0.763157895	NA	0.833333333	0.964912281	0.938596491	0.962962963	0.923076923	0.7	0.785087719	0.96875	1	0.37037037	0.592592593	NA	0.962962963	0.980263158	0.913439955	0.973684211	0.9375	0.903759398	0	0.009569378	1	0.989473684	0.931485912	0.945374801	0.888888889	0.650501253	0
CG	1	118122360	118122518	Teosinte/Maize	Hypo	0.962184874	0.914098973	0.946498599	0.86759768	0.967086835	0.863258637	0.956862745	0.678151261	0.944117647	0.868062983	0.879271709	0.860014006	0.930438842	0.936755952	0.979831933	0.934803922	0.799206349	0.897437367	0.969537815	0.810854342	0	0.629166667	0.240740741	0	NA	0.592592593	0.375	0	0.730769231	0.740740741	0	0.569444444	0	0.177777778	NA	NA	0.074074074	0	0	0.380952381	0.023529412	0	0	0.113763687	0.114098973	0	0	0	0.009803922	0	0.004273504
CG	1	118123239	118123758	Teosinte/Maize	Hypo	0.792704518	0.869557699	0.778872577	0.777237967	0.700120773	0.795046741	0.813647131	0.675759144	0.731203338	0.78762271	0.83027898	0.721619102	0.917065827	0.743023402	0.899281385	0.800209314	0.648541225	0.774544767	0.665150018	0.652599042	0	0.830952381	0	0.166666667	0	0.813333333	0.25	0.5	0.486111111	NA	0	0.796296296	0.166666667	0.575	0.357142857	NA	0	0	0.250297619	NA	0.285507246	0.300436508	0.438334552	0.231991659	0.175790514	0.010526316	0.178361735	0	0.05010352	0	0.014619883
CG	1	118877149	118877465	Teosinte/Maize	Hyper	0	0.082720058	0.479741613	0.614533737	0.005847953	0.006372549	0	0.277316017	0.442727411	0.408071279	0.418628748	0.194501134	0.405238095	0.477965368	0.003875969	0.481817034	0.533419913	0.644038801	0	0.49759969	0.636419753	0.72979798	0.807685881	0.833333333	NA	0.79537037	0.828787879	0.018518519	0.916666667	0.8375	0.498850575	0.014285714	0.380952381	0.777777778	0.878014184	0.773809524	0.357371795	0.818038302	0.753061224	0.812046056	0.788562092	0.009615385	0.901212121	0.874946556	0.684677419	0.765957447	0.705882353	0.872620723	0.899350649	0.82840388	0.816208726
CG	1	119488035	119488562	Teosinte/Maize	Hypo	0.271994259	0.768794326	0.822885303	0.602117622	0.441499069	0.243770473	0.710743883	0.302343671	0.488431905	0.854652847	0.761755492	0.594534607	0.732925349	0.452788589	0.733555442	0.860334714	0.781008567	0.735428869	0.481740264	0.863998586	0.650537634	0.047619048	0	0.097222222	0.013888889	0.801482021	0.762254902	0	0.221264368	0	0.196236559	0.194666667	0.292857143	0.080952381	0	0.325	0.009615385	0.033333165	0.003039514	0.006896552	0.055976676	0.001980289	0.013547237	0	0.054949642	0.057092199	0.039007092	0.032391625	0	0	0.042662779
CG	1	119922625	119923317	Teosinte/Maize	Hypo	0.621001984	0.80454448	0.901216931	0.84018583	0.847985348	0.807872802	0.840301974	0.919623656	0.688916574	0.820917413	0.896111111	0.882600733	0.869532535	0.87484985	0.896380471	0.943548441	0.885111453	0.905131363	0.896858922	0.881051587	0.025641026	0.014671815	0.01875	0	0	0.055555556	0	0.02173913	0.125	0	0.033333333	0	0.02	0.433333333	0	0.023529412	0.028571429	0.044135802	0	0	0	0.038616071	0.022764228	0.041706924	0.01014395	0.004545455	0.01959596	0.001960784	0.047845805	0.012195122	0.015733779
CG	1	119937001	119937335	Teosinte/Maize	Hypo	0.808962781	0.885804808	0.90986014	0.906666667	0.839198637	0.611269669	0.848399015	0.842228836	0.898952381	0.814680587	0.904040404	0.895634921	0.873275336	0.792529891	0.929941116	0.87954011	0.798666667	0.829809524	0.910686918	0.931712963	0	0	0	0	0	0	0	0	0	0	0	0.029166667	0	0	0	0	0	0	NA	0.00922619	0	NA	0.006483938	0.012407926	0	0	0.00617284	0	0.005952381	0.0125	0.013333333
CG	1	120090063	120090384	Teosinte/Maize	Hypo	0.905833333	0.913888889	0.951126126	0.917555556	0.96754386	0.954401154	0.941666667	0.932291667	0.923953824	0.965714286	0.875362319	0.916666667	0.811594203	0.956365604	0.970486111	0.929535147	0.931410256	0.857936508	0.971875	0.883838384	0	0.864186508	0.647335601	0.011904762	0	0.884895833	0.968154762	0.9	0.704545455	0.961805556	0	0.847701149	0	0.609090909	0.75	0.945454545	0.013888889	0.007692308	0	0	0	0.870484082	0.002232143	0	0	0	0.004464286	0.018518519	0	0	0.92859874
CG	1	120117347	120117517	Teosinte/Maize	Hypo	0.851851852	0.801111111	0.957919192	0.94263285	0.916666667	0.727777778	0.891367521	0.778205128	0.971666667	0.958333333	0.98245614	0.9125	0.94352381	0.930555556	0.852452395	0.888253627	0.97569697	0.812	0.895598586	0.937728938	0.5	0	0.318181818	0.038461538	0.025641026	0.046153846	0	NA	0.038461538	0.5	NA	0.153846154	0	0.743589744	0	0.025641026	0.833333333	0.3852657	0.010526316	0.908999451	0	0.014464168	0.815686275	0.02	0	0.063492063	0	0.034458754	0	0.022515528	0.625108225
CG	1	120205912	120206360	Teosinte/Maize	Hypo	0.89314059	0.951031746	0.938303571	0.93648904	0.97337963	0.932570208	0.895549463	0.796815949	0.975	0.890069058	0.906259921	0.882072829	0.934511077	0.909398496	0.933589497	0.931305115	0.877306548	0.901870748	0.939191232	0.940142287	0.066666667	0.936666667	0.013888889	0	0	0.926461039	0.929513889	0.876576577	0.986666667	0.90990991	0.144	0.981642512	0.083333333	0.452863578	0.907142857	0.95	0.075	0.154734848	0	0.029100529	0	0.914543861	0.098864895	0.034574468	0	0.106704981	0.067567568	0	0.007407407	0	0.892204202
CG	1	125484967	125485600	Teosinte/Maize	Hypo	0.853981138	0.883802817	0.884157509	0.879020665	0.932278481	0.951851852	0.928001341	0.057605178	0.919113757	0.448518669	0.933843537	0.900965251	0.48495671	0.254544291	0.936358543	0.908484848	0.893992248	0.948262548	0.931305115	0.83974359	0.919444444	0.889784946	0.870959596	0.344776119	0.534047619	0.942454212	0.542893693	0.908794163	0.928720238	0.951564945	0.426739927	0.958454106	0.898148148	0.475462963	0	0.406338028	0.371354167	0.916493056	0.003745318	0.928519069	0.820576132	0.009972171	0.01571603	0.046650338	0.002604167	0.966275146	0.107789855	0.002597403	0.790952381	0.003205128	0.001501502
